user_id,created_at,country,acquisition_channel,customer_segment,device_preference
USR-00013398,2025-01-04 22:50:11,US,Organic Search,Regular,Tablet
USR-00004365,2025-01-04 23:18:20,UK,Direct,Regular,Mobile
USR-00005926,2025-01-04 23:49:55,US,Email,Regular,Mobile
USR-00000973,2025-01-04 23:51:51,UK,Email,Bargain,Mobile
USR-00023638,2025-01-04 23:58:15,US,Email,Regular,Mobile
USR-00016266,2025-01-05 00:04:37,AU,Paid Search,Regular,Desktop
USR-00012525,2025-01-05 00:22:00,UK,Direct,Bargain,Tablet
USR-00015928,2025-01-05 00:42:05,US,Paid Search,Regular,Mobile
USR-00008480,2025-01-05 00:50:46,US,Social,Bargain,Mobile
USR-00006799,2025-01-05 01:28:36,FR,Paid Search,Regular,Desktop
USR-00018440,2025-01-05 01:54:46,CA,Social,Bargain,Mobile
USR-00011422,2025-01-05 02:45:28,US,Organic Search,Regular,Desktop
USR-00014423,2025-01-05 02:51:46,US,Organic Search,VIP,Mobile
USR-00012332,2025-01-05 03:08:20,US,Email,Regular,Mobile
USR-00018048,2025-01-05 03:22:14,UK,Email,Regular,Mobile
USR-00023717,2025-01-05 03:41:25,US,Direct,Regular,Desktop
USR-00005721,2025-01-05 03:53:19,UK,Social,Regular,Mobile
USR-00025766,2025-01-05 04:00:09,UK,Social,Regular,Mobile
USR-00029151,2025-01-05 05:17:54,DE,Direct,Regular,Tablet
USR-00016571,2025-01-05 05:18:56,US,Direct,Regular,Desktop
USR-00023878,2025-01-05 05:52:35,CA,Referral,VIP,Desktop
USR-00025888,2025-01-05 06:11:23,US,Email,Bargain,Mobile
USR-00011235,2025-01-05 06:33:14,US,Direct,Regular,Desktop
USR-00025066,2025-01-05 06:39:45,FR,Referral,Regular,Desktop
USR-00017878,2025-01-05 06:48:02,AU,Referral,VIP,Desktop
USR-00006863,2025-01-05 07:04:02,UK,Organic Search,VIP,Desktop
USR-00012307,2025-01-05 07:40:49,US,Paid Search,Regular,Mobile
USR-00021575,2025-01-05 07:45:04,UK,Paid Search,Regular,Mobile
USR-00027699,2025-01-05 08:19:20,CA,Referral,Regular,Tablet
USR-00018966,2025-01-05 08:25:50,US,Organic Search,Bargain,Mobile
USR-00014086,2025-01-05 09:09:25,AU,Paid Search,Regular,Tablet
USR-00017441,2025-01-05 09:52:44,US,Paid Search,Bargain,Mobile
USR-00003334,2025-01-05 09:54:57,US,Social,Regular,Mobile
USR-00016795,2025-01-05 10:12:55,US,Direct,Regular,Mobile
USR-00012251,2025-01-05 10:13:19,CA,Organic Search,Regular,Tablet
USR-00019381,2025-01-05 10:17:48,US,Direct,Bargain,Tablet
USR-00013070,2025-01-05 10:27:22,US,Organic Search,Regular,Tablet
USR-00000412,2025-01-05 10:54:52,US,Organic Search,Bargain,Mobile
USR-00027083,2025-01-05 10:59:41,US,Direct,Bargain,Mobile
USR-00012434,2025-01-05 11:13:43,UK,Organic Search,Regular,Mobile
USR-00008117,2025-01-05 11:25:04,UK,Direct,Regular,Mobile
USR-00012522,2025-01-05 11:46:40,CA,Organic Search,Regular,Mobile
USR-00021900,2025-01-05 12:02:24,UK,Organic Search,Regular,Desktop
USR-00028596,2025-01-05 12:11:34,US,Email,Regular,Mobile
USR-00007726,2025-01-05 12:21:18,US,Organic Search,Regular,Desktop
USR-00024444,2025-01-05 12:24:02,US,Direct,Bargain,Tablet
USR-00015222,2025-01-05 12:27:49,US,Paid Search,Regular,Desktop
USR-00003518,2025-01-05 12:35:11,CA,Paid Search,Regular,Mobile
USR-00007274,2025-01-05 12:36:02,AU,Paid Search,Regular,Desktop
USR-00017723,2025-01-05 12:57:19,US,Paid Search,Bargain,Mobile
USR-00014058,2025-01-05 13:15:54,US,Email,Bargain,Desktop
USR-00007901,2025-01-05 13:46:28,DE,Social,Bargain,Desktop
USR-00027713,2025-01-05 14:23:20,UK,Email,Regular,Desktop
USR-00005811,2025-01-05 14:53:27,CA,Direct,Regular,Mobile
USR-00022629,2025-01-05 14:54:43,US,Paid Search,VIP,Mobile
USR-00002392,2025-01-05 14:57:56,US,Referral,VIP,Mobile
USR-00011198,2025-01-05 14:58:12,US,Organic Search,VIP,Desktop
USR-00029742,2025-01-05 14:59:05,CA,Organic Search,Bargain,Mobile
USR-00016553,2025-01-05 15:11:43,UK,Email,Regular,Mobile
USR-00006771,2025-01-05 15:26:03,FR,Paid Search,Regular,Desktop
USR-00000131,2025-01-05 16:01:45,US,Referral,Regular,Tablet
USR-00018522,2025-01-05 16:36:21,FR,Email,Bargain,Mobile
USR-00000329,2025-01-05 16:52:37,FR,Direct,VIP,Mobile
USR-00010364,2025-01-05 17:16:17,FR,Direct,Regular,Mobile
USR-00012749,2025-01-05 17:22:25,DE,Paid Search,Regular,Tablet
USR-00027148,2025-01-05 17:29:41,US,Social,Regular,Mobile
USR-00017959,2025-01-05 18:29:47,UK,Paid Search,Bargain,Mobile
USR-00017135,2025-01-05 18:42:23,AU,Paid Search,Regular,Mobile
USR-00009472,2025-01-05 18:46:26,UK,Direct,Regular,Desktop
USR-00019349,2025-01-05 18:49:49,US,Direct,Regular,Desktop
USR-00029236,2025-01-05 18:55:07,FR,Email,Regular,Mobile
USR-00020027,2025-01-05 18:59:20,US,Paid Search,Regular,Mobile
USR-00012928,2025-01-05 19:07:39,US,Paid Search,Regular,Desktop
USR-00016831,2025-01-05 19:16:01,US,Organic Search,Bargain,Mobile
USR-00004218,2025-01-05 19:16:11,US,Social,Regular,Mobile
USR-00013413,2025-01-05 19:50:18,US,Direct,Regular,Desktop
USR-00019568,2025-01-05 19:54:31,UK,Direct,Bargain,Mobile
USR-00017359,2025-01-05 19:59:05,DE,Direct,Regular,Desktop
USR-00027318,2025-01-05 20:18:35,UK,Paid Search,Bargain,Desktop
USR-00027767,2025-01-05 20:29:24,CA,Paid Search,Regular,Mobile
USR-00012568,2025-01-05 20:34:19,US,Paid Search,VIP,Desktop
USR-00024542,2025-01-05 20:38:53,FR,Organic Search,VIP,Mobile
USR-00010650,2025-01-05 20:46:35,US,Organic Search,VIP,Mobile
USR-00006510,2025-01-05 22:04:30,US,Paid Search,Regular,Mobile
USR-00029928,2025-01-05 22:08:14,CA,Paid Search,VIP,Desktop
USR-00008960,2025-01-05 22:09:30,AU,Paid Search,Regular,Desktop
USR-00006881,2025-01-05 22:13:47,UK,Social,Bargain,Mobile
USR-00016116,2025-01-05 22:19:05,US,Organic Search,Regular,Mobile
USR-00010602,2025-01-05 22:21:52,UK,Organic Search,VIP,Mobile
USR-00028587,2025-01-05 22:30:47,US,Organic Search,Regular,Mobile
USR-00005756,2025-01-05 22:43:48,UK,Direct,Bargain,Mobile
USR-00019197,2025-01-05 23:05:55,US,Direct,Bargain,Mobile
USR-00020901,2025-01-05 23:18:33,FR,Social,Bargain,Tablet
USR-00024819,2025-01-05 23:44:12,UK,Organic Search,Bargain,Mobile
USR-00006884,2025-01-05 23:46:45,DE,Paid Search,Regular,Mobile
USR-00022312,2025-01-06 00:36:02,UK,Paid Search,Regular,Desktop
USR-00000180,2025-01-06 01:04:36,US,Social,Bargain,Mobile
USR-00022944,2025-01-06 01:22:11,UK,Organic Search,Regular,Mobile
USR-00004429,2025-01-06 01:29:24,UK,Email,VIP,Tablet
USR-00002425,2025-01-06 01:30:28,FR,Organic Search,Regular,Tablet
USR-00017706,2025-01-06 01:55:15,DE,Direct,Regular,Mobile
USR-00024638,2025-01-06 02:09:11,US,Paid Search,Regular,Tablet
USR-00007003,2025-01-06 02:17:00,US,Paid Search,Regular,Mobile
USR-00022258,2025-01-06 02:33:37,US,Email,Bargain,Mobile
USR-00020076,2025-01-06 02:35:30,DE,Referral,Bargain,Desktop
USR-00007791,2025-01-06 02:54:19,US,Email,Regular,Desktop
USR-00006418,2025-01-06 03:00:31,FR,Paid Search,Regular,Tablet
USR-00008566,2025-01-06 03:22:53,US,Organic Search,Regular,Mobile
USR-00025774,2025-01-06 03:26:03,UK,Email,Bargain,Tablet
USR-00005566,2025-01-06 03:48:01,AU,Email,Regular,Mobile
USR-00016933,2025-01-06 04:21:37,US,Paid Search,Regular,Tablet
USR-00020193,2025-01-06 04:30:11,US,Paid Search,Bargain,Mobile
USR-00029240,2025-01-06 04:41:26,AU,Social,Regular,Desktop
USR-00003392,2025-01-06 04:46:28,US,Organic Search,Regular,Mobile
USR-00008272,2025-01-06 04:52:28,US,Organic Search,Regular,Desktop
USR-00005427,2025-01-06 04:58:46,UK,Organic Search,Regular,Desktop
USR-00017017,2025-01-06 05:07:06,US,Paid Search,Bargain,Mobile
USR-00023908,2025-01-06 05:51:52,CA,Paid Search,Regular,Mobile
USR-00014263,2025-01-06 06:02:27,US,Referral,Regular,Mobile
USR-00022989,2025-01-06 06:24:51,UK,Social,VIP,Mobile
USR-00015335,2025-01-06 06:27:15,US,Social,Regular,Mobile
USR-00025413,2025-01-06 06:28:31,US,Organic Search,VIP,Mobile
USR-00004355,2025-01-06 06:42:35,UK,Direct,Regular,Mobile
USR-00006347,2025-01-06 06:46:46,US,Social,Bargain,Desktop
USR-00012514,2025-01-06 07:12:22,UK,Paid Search,VIP,Desktop
USR-00000915,2025-01-06 07:27:36,US,Organic Search,VIP,Mobile
USR-00014485,2025-01-06 08:06:59,DE,Direct,Regular,Tablet
USR-00021658,2025-01-06 08:10:10,AU,Referral,VIP,Desktop
USR-00015538,2025-01-06 08:11:08,US,Social,Regular,Tablet
USR-00023587,2025-01-06 08:28:48,CA,Direct,Regular,Mobile
USR-00028665,2025-01-06 08:52:00,US,Organic Search,Bargain,Mobile
USR-00008828,2025-01-06 09:05:00,US,Organic Search,Regular,Mobile
USR-00008865,2025-01-06 09:21:08,UK,Paid Search,Bargain,Desktop
USR-00012777,2025-01-06 09:21:14,US,Organic Search,Regular,Tablet
USR-00003793,2025-01-06 09:23:54,CA,Direct,Regular,Mobile
USR-00005030,2025-01-06 09:28:04,UK,Paid Search,Bargain,Desktop
USR-00013991,2025-01-06 10:40:34,US,Organic Search,VIP,Mobile
USR-00009636,2025-01-06 10:52:56,DE,Referral,Bargain,Desktop
USR-00026671,2025-01-06 11:26:11,US,Social,Regular,Desktop
USR-00020285,2025-01-06 12:54:33,US,Direct,Regular,Tablet
USR-00015008,2025-01-06 12:56:35,DE,Paid Search,Regular,Desktop
USR-00002794,2025-01-06 13:01:27,US,Organic Search,Regular,Desktop
USR-00002264,2025-01-06 13:10:30,UK,Paid Search,Regular,Mobile
USR-00019694,2025-01-06 13:11:21,UK,Paid Search,Regular,Desktop
USR-00023484,2025-01-06 13:21:52,CA,Organic Search,Regular,Mobile
USR-00012477,2025-01-06 13:57:29,FR,Social,Bargain,Mobile
USR-00009462,2025-01-06 14:41:58,US,Direct,Bargain,Desktop
USR-00020704,2025-01-06 15:04:18,CA,Organic Search,Regular,Desktop
USR-00021628,2025-01-06 15:06:10,US,Social,Regular,Desktop
USR-00025050,2025-01-06 15:37:04,CA,Organic Search,Regular,Desktop
USR-00018861,2025-01-06 15:41:11,CA,Organic Search,Regular,Tablet
USR-00000657,2025-01-06 15:49:54,UK,Social,Bargain,Mobile
USR-00010797,2025-01-06 16:02:07,DE,Referral,Bargain,Desktop
USR-00008764,2025-01-06 16:09:09,US,Direct,Regular,Desktop
USR-00017146,2025-01-06 16:54:41,AU,Organic Search,Bargain,Desktop
USR-00020105,2025-01-06 17:09:58,US,Paid Search,Bargain,Mobile
USR-00003186,2025-01-06 17:18:33,US,Organic Search,Bargain,Mobile
USR-00007937,2025-01-06 17:20:44,AU,Email,Regular,Tablet
USR-00007965,2025-01-06 17:26:15,DE,Organic Search,VIP,Mobile
USR-00013967,2025-01-06 17:35:33,US,Organic Search,Bargain,Mobile
USR-00012098,2025-01-06 18:25:51,UK,Social,Regular,Mobile
USR-00014432,2025-01-06 19:23:52,UK,Referral,Regular,Mobile
USR-00000943,2025-01-06 19:36:44,US,Paid Search,Regular,Mobile
USR-00023413,2025-01-06 19:39:52,DE,Direct,Regular,Mobile
USR-00019953,2025-01-06 19:44:05,US,Social,Regular,Mobile
USR-00024139,2025-01-06 19:53:04,AU,Direct,Bargain,Desktop
USR-00019508,2025-01-06 20:08:57,CA,Paid Search,Regular,Mobile
USR-00007956,2025-01-06 20:09:16,US,Direct,Regular,Desktop
USR-00025680,2025-01-06 20:33:26,UK,Organic Search,Bargain,Desktop
USR-00016275,2025-01-06 20:33:56,US,Paid Search,Bargain,Mobile
USR-00022837,2025-01-06 21:05:57,US,Social,Bargain,Mobile
USR-00012167,2025-01-06 21:06:27,US,Direct,Bargain,Tablet
USR-00015091,2025-01-06 21:08:14,US,Organic Search,Bargain,Desktop
USR-00016963,2025-01-06 21:34:51,CA,Organic Search,Bargain,Mobile
USR-00026718,2025-01-06 21:38:08,AU,Organic Search,Regular,Desktop
USR-00003146,2025-01-06 21:44:38,AU,Social,Regular,Desktop
USR-00016953,2025-01-06 21:57:27,US,Social,Regular,Mobile
USR-00009742,2025-01-06 22:47:02,UK,Paid Search,Bargain,Tablet
USR-00003405,2025-01-06 23:09:15,US,Social,Regular,Mobile
USR-00010194,2025-01-06 23:28:30,UK,Email,Regular,Mobile
USR-00017819,2025-01-06 23:44:29,UK,Referral,Bargain,Mobile
USR-00010423,2025-01-07 00:08:54,FR,Paid Search,VIP,Desktop
USR-00025416,2025-01-07 00:24:17,US,Email,Bargain,Mobile
USR-00019164,2025-01-07 00:42:22,US,Paid Search,Regular,Desktop
USR-00008283,2025-01-07 00:55:29,UK,Paid Search,Bargain,Desktop
USR-00003815,2025-01-07 00:56:48,AU,Social,Regular,Mobile
USR-00016342,2025-01-07 01:01:03,US,Organic Search,VIP,Mobile
USR-00029789,2025-01-07 01:18:29,UK,Paid Search,Regular,Desktop
USR-00028385,2025-01-07 01:44:38,US,Paid Search,VIP,Mobile
USR-00026565,2025-01-07 02:13:42,UK,Organic Search,Bargain,Mobile
USR-00000885,2025-01-07 02:19:42,UK,Paid Search,Regular,Desktop
USR-00020313,2025-01-07 03:16:28,UK,Paid Search,VIP,Mobile
USR-00013357,2025-01-07 03:21:22,CA,Organic Search,VIP,Mobile
USR-00008226,2025-01-07 03:25:30,US,Organic Search,Regular,Mobile
USR-00016235,2025-01-07 03:43:57,US,Direct,Regular,Mobile
USR-00018214,2025-01-07 04:54:11,US,Email,Regular,Mobile
USR-00007616,2025-01-07 05:11:17,US,Organic Search,Regular,Desktop
USR-00008088,2025-01-07 05:18:58,FR,Direct,Bargain,Desktop
USR-00029925,2025-01-07 05:39:04,UK,Social,Bargain,Mobile
USR-00014250,2025-01-07 06:17:38,US,Organic Search,Bargain,Desktop
USR-00020011,2025-01-07 06:18:55,DE,Paid Search,Regular,Desktop
USR-00013147,2025-01-07 06:52:02,AU,Direct,Regular,Mobile
USR-00020719,2025-01-07 07:10:20,US,Organic Search,Bargain,Mobile
USR-00014314,2025-01-07 07:24:13,US,Paid Search,VIP,Mobile
USR-00026793,2025-01-07 07:30:23,US,Social,Bargain,Mobile
USR-00009691,2025-01-07 07:35:34,US,Organic Search,Regular,Mobile
USR-00001380,2025-01-07 07:57:29,UK,Organic Search,Bargain,Mobile
USR-00028202,2025-01-07 08:49:26,US,Organic Search,Regular,Desktop
USR-00009214,2025-01-07 09:00:47,AU,Email,Regular,Desktop
USR-00007040,2025-01-07 09:35:57,DE,Direct,Bargain,Mobile
USR-00006892,2025-01-07 10:51:51,CA,Direct,VIP,Desktop
USR-00021421,2025-01-07 10:58:48,DE,Social,Regular,Mobile
USR-00021205,2025-01-07 11:02:05,US,Paid Search,VIP,Mobile
USR-00018775,2025-01-07 11:10:16,CA,Organic Search,Regular,Mobile
USR-00008181,2025-01-07 11:44:34,US,Organic Search,Regular,Desktop
USR-00005031,2025-01-07 11:45:39,US,Direct,Regular,Mobile
USR-00007919,2025-01-07 11:58:17,US,Organic Search,Bargain,Desktop
USR-00007554,2025-01-07 12:35:10,US,Referral,VIP,Mobile
USR-00021318,2025-01-07 12:59:45,US,Social,Regular,Desktop
USR-00008354,2025-01-07 13:04:36,US,Social,VIP,Mobile
USR-00006201,2025-01-07 13:09:32,CA,Organic Search,Regular,Desktop
USR-00003851,2025-01-07 13:48:40,US,Social,Bargain,Mobile
USR-00018379,2025-01-07 13:53:31,UK,Organic Search,Regular,Mobile
USR-00012254,2025-01-07 13:55:41,DE,Paid Search,Regular,Mobile
USR-00000820,2025-01-07 14:04:25,US,Direct,Bargain,Mobile
USR-00029399,2025-01-07 14:07:41,UK,Organic Search,Regular,Tablet
USR-00018576,2025-01-07 14:16:49,US,Social,Regular,Desktop
USR-00014087,2025-01-07 14:19:18,US,Email,Regular,Mobile
USR-00015285,2025-01-07 14:34:41,DE,Paid Search,Regular,Mobile
USR-00011344,2025-01-07 14:37:47,US,Paid Search,Regular,Mobile
USR-00006176,2025-01-07 15:02:19,UK,Referral,Bargain,Mobile
USR-00011150,2025-01-07 15:04:42,CA,Paid Search,Regular,Tablet
USR-00018792,2025-01-07 15:42:38,US,Organic Search,Regular,Desktop
USR-00007778,2025-01-07 15:48:08,US,Direct,VIP,Mobile
USR-00016735,2025-01-07 16:31:52,US,Direct,Bargain,Mobile
USR-00011035,2025-01-07 16:35:35,US,Organic Search,Regular,Mobile
USR-00014857,2025-01-07 16:37:12,US,Referral,Regular,Desktop
USR-00001461,2025-01-07 16:41:55,US,Paid Search,Regular,Mobile
USR-00029030,2025-01-07 16:48:40,US,Direct,Regular,Mobile
USR-00029985,2025-01-07 16:57:22,CA,Referral,Bargain,Desktop
USR-00004322,2025-01-07 17:12:53,UK,Direct,Regular,Mobile
USR-00017375,2025-01-07 17:16:51,US,Social,Regular,Desktop
USR-00005182,2025-01-07 17:38:55,UK,Organic Search,Regular,Mobile
USR-00013820,2025-01-07 17:46:43,US,Organic Search,Regular,Mobile
USR-00012884,2025-01-07 18:13:43,FR,Social,VIP,Desktop
USR-00003076,2025-01-07 18:38:26,US,Paid Search,VIP,Desktop
USR-00013603,2025-01-07 18:39:25,US,Organic Search,Regular,Mobile
USR-00019046,2025-01-07 19:07:05,US,Paid Search,Regular,Desktop
USR-00022176,2025-01-07 19:45:55,DE,Organic Search,VIP,Tablet
USR-00023312,2025-01-07 19:51:16,US,Direct,Bargain,Desktop
USR-00012718,2025-01-07 20:21:02,US,Referral,Regular,Mobile
USR-00012073,2025-01-07 20:59:43,US,Organic Search,Bargain,Desktop
USR-00014461,2025-01-07 21:16:18,US,Social,Bargain,Mobile
USR-00019260,2025-01-07 21:32:00,US,Organic Search,Regular,Desktop
USR-00014254,2025-01-07 22:27:37,US,Referral,Regular,Tablet
USR-00019292,2025-01-07 22:40:42,DE,Direct,Bargain,Mobile
USR-00003092,2025-01-07 23:00:10,US,Paid Search,VIP,Desktop
USR-00004697,2025-01-07 23:09:54,US,Organic Search,Bargain,Desktop
USR-00020033,2025-01-07 23:33:53,FR,Email,Regular,Desktop
USR-00013614,2025-01-07 23:37:41,UK,Paid Search,Regular,Desktop
USR-00011649,2025-01-07 23:39:29,US,Social,Bargain,Desktop
USR-00003350,2025-01-07 23:49:57,CA,Direct,VIP,Desktop
USR-00028358,2025-01-07 23:53:26,US,Direct,Regular,Mobile
USR-00004907,2025-01-08 00:11:19,US,Organic Search,Regular,Desktop
USR-00000458,2025-01-08 00:39:12,US,Social,Regular,Mobile
USR-00016206,2025-01-08 00:52:26,US,Paid Search,Bargain,Desktop
USR-00015675,2025-01-08 00:56:58,US,Organic Search,VIP,Mobile
USR-00015730,2025-01-08 01:06:07,US,Organic Search,Regular,Desktop
USR-00016165,2025-01-08 01:33:35,FR,Direct,Regular,Tablet
USR-00018023,2025-01-08 01:39:05,US,Direct,Regular,Mobile
USR-00026872,2025-01-08 01:55:45,US,Paid Search,Bargain,Desktop
USR-00025083,2025-01-08 02:36:44,US,Direct,Regular,Desktop
USR-00003093,2025-01-08 02:55:20,CA,Paid Search,Bargain,Mobile
USR-00019794,2025-01-08 02:56:34,US,Paid Search,Bargain,Mobile
USR-00025939,2025-01-08 03:09:33,UK,Paid Search,Regular,Mobile
USR-00003364,2025-01-08 03:11:44,US,Organic Search,Regular,Desktop
USR-00011759,2025-01-08 03:19:41,DE,Paid Search,VIP,Mobile
USR-00025906,2025-01-08 03:34:59,AU,Social,Regular,Mobile
USR-00007457,2025-01-08 03:51:29,US,Organic Search,Regular,Mobile
USR-00013802,2025-01-08 04:14:45,US,Email,VIP,Desktop
USR-00021048,2025-01-08 04:33:42,AU,Paid Search,Regular,Desktop
USR-00026383,2025-01-08 04:40:21,UK,Organic Search,Bargain,Mobile
USR-00012128,2025-01-08 05:07:03,US,Paid Search,Regular,Desktop
USR-00029106,2025-01-08 05:11:02,CA,Direct,Regular,Mobile
USR-00023586,2025-01-08 05:12:24,DE,Organic Search,Regular,Desktop
USR-00027244,2025-01-08 05:21:07,DE,Paid Search,Bargain,Tablet
USR-00016427,2025-01-08 05:34:02,CA,Social,Regular,Mobile
USR-00018410,2025-01-08 05:45:59,US,Paid Search,VIP,Mobile
USR-00009470,2025-01-08 05:50:45,US,Direct,Regular,Desktop
USR-00011637,2025-01-08 06:07:05,UK,Organic Search,Bargain,Mobile
USR-00009653,2025-01-08 06:09:23,CA,Social,Regular,Mobile
USR-00017021,2025-01-08 06:11:24,DE,Direct,Bargain,Mobile
USR-00022315,2025-01-08 06:29:44,US,Paid Search,Regular,Tablet
USR-00017968,2025-01-08 06:49:44,AU,Organic Search,Bargain,Tablet
USR-00011473,2025-01-08 06:57:18,US,Social,Regular,Mobile
USR-00021063,2025-01-08 07:00:11,AU,Organic Search,Bargain,Mobile
USR-00009485,2025-01-08 07:16:51,CA,Direct,Regular,Desktop
USR-00025585,2025-01-08 07:22:05,US,Organic Search,Regular,Mobile
USR-00024026,2025-01-08 08:07:34,FR,Referral,Regular,Desktop
USR-00027155,2025-01-08 08:17:08,US,Email,VIP,Mobile
USR-00016454,2025-01-08 08:45:26,US,Paid Search,VIP,Mobile
USR-00020091,2025-01-08 09:21:15,US,Email,Regular,Mobile
USR-00001035,2025-01-08 09:53:37,US,Organic Search,VIP,Desktop
USR-00015971,2025-01-08 10:02:52,US,Paid Search,Regular,Tablet
USR-00014239,2025-01-08 10:14:55,US,Email,Regular,Desktop
USR-00017328,2025-01-08 10:31:39,US,Paid Search,Regular,Mobile
USR-00001428,2025-01-08 10:33:58,US,Email,Regular,Tablet
USR-00019080,2025-01-08 10:47:18,UK,Paid Search,Regular,Mobile
USR-00008997,2025-01-08 10:49:07,AU,Organic Search,Regular,Mobile
USR-00019371,2025-01-08 10:57:54,UK,Referral,Regular,Tablet
USR-00023189,2025-01-08 11:02:55,FR,Organic Search,Bargain,Mobile
USR-00006868,2025-01-08 11:03:15,US,Referral,Regular,Mobile
USR-00003235,2025-01-08 11:23:17,CA,Direct,Bargain,Mobile
USR-00027495,2025-01-08 11:23:19,AU,Social,VIP,Mobile
USR-00005991,2025-01-08 11:49:25,CA,Paid Search,Regular,Desktop
USR-00013911,2025-01-08 12:03:18,US,Organic Search,Regular,Mobile
USR-00010018,2025-01-08 12:07:54,DE,Referral,Bargain,Mobile
USR-00010277,2025-01-08 12:52:35,UK,Social,Regular,Desktop
USR-00005504,2025-01-08 13:10:14,US,Social,Regular,Mobile
USR-00002598,2025-01-08 13:30:04,US,Organic Search,Regular,Mobile
USR-00020879,2025-01-08 13:37:39,AU,Organic Search,Regular,Mobile
USR-00016886,2025-01-08 13:45:38,UK,Direct,Regular,Mobile
USR-00021081,2025-01-08 13:54:03,US,Referral,Regular,Desktop
USR-00002408,2025-01-08 13:57:21,US,Social,Regular,Mobile
USR-00011413,2025-01-08 14:05:23,US,Paid Search,Regular,Desktop
USR-00001073,2025-01-08 14:05:37,US,Paid Search,Regular,Mobile
USR-00012557,2025-01-08 14:08:19,US,Social,Regular,Mobile
USR-00010984,2025-01-08 14:10:40,US,Organic Search,Bargain,Mobile
USR-00003988,2025-01-08 14:37:56,UK,Organic Search,Bargain,Desktop
USR-00001551,2025-01-08 14:43:04,DE,Paid Search,Regular,Desktop
USR-00017935,2025-01-08 14:53:02,US,Direct,Regular,Mobile
USR-00014644,2025-01-08 15:00:15,UK,Paid Search,Regular,Desktop
USR-00025986,2025-01-08 15:16:27,US,Organic Search,VIP,Mobile
USR-00008276,2025-01-08 15:46:03,AU,Email,VIP,Tablet
USR-00000113,2025-01-08 16:14:49,US,Organic Search,VIP,Desktop
USR-00002001,2025-01-08 16:16:35,CA,Social,Regular,Desktop
USR-00014387,2025-01-08 16:21:46,DE,Paid Search,Regular,Tablet
USR-00014274,2025-01-08 16:53:32,AU,Paid Search,Regular,Desktop
USR-00012808,2025-01-08 17:03:35,DE,Direct,Regular,Desktop
USR-00027205,2025-01-08 17:35:11,US,Paid Search,Regular,Mobile
USR-00026306,2025-01-08 18:06:22,UK,Referral,Bargain,Mobile
USR-00022587,2025-01-08 18:11:53,US,Direct,Regular,Mobile
USR-00005059,2025-01-08 18:16:03,US,Social,Bargain,Mobile
USR-00015357,2025-01-08 18:30:23,US,Organic Search,Regular,Mobile
USR-00018741,2025-01-08 18:33:24,US,Direct,Regular,Desktop
USR-00008654,2025-01-08 18:36:32,US,Organic Search,Regular,Tablet
USR-00026030,2025-01-08 18:52:59,US,Referral,VIP,Tablet
USR-00025009,2025-01-08 19:09:38,UK,Paid Search,Regular,Mobile
USR-00018539,2025-01-08 19:15:08,US,Organic Search,Regular,Mobile
USR-00015992,2025-01-08 19:23:00,UK,Paid Search,Regular,Mobile
USR-00017000,2025-01-08 19:28:16,US,Organic Search,Regular,Mobile
USR-00025825,2025-01-08 19:38:38,US,Paid Search,Bargain,Desktop
USR-00022216,2025-01-08 19:41:54,FR,Direct,Regular,Mobile
USR-00002731,2025-01-08 19:58:12,US,Email,VIP,Desktop
