session_id,user_id,session_start,session_end,device_type,country,traffic_source,channel,is_bounce,is_returning_user,is_new_user,ab_variant,experiment_id
SES-000000166,USR-00016539,2025-01-02 16:12:22,2025-01-02 16:13:42.485850303,Mobile,US,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000167,USR-00022184,2025-01-02 16:43:27,2025-01-02 16:46:34.985355722,Tablet,US,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000168,USR-00029970,2025-01-02 16:48:21,2025-01-02 16:48:55.209294322,Desktop,US,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000169,USR-00022614,2025-01-02 16:51:31,2025-01-02 16:52:03.390285082,Desktop,UK,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000170,USR-00017716,2025-01-02 16:54:34,2025-01-02 16:54:52.600778601,Tablet,AU,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000171,USR-00018903,2025-01-02 16:55:49,2025-01-02 16:56:23.298548329,Desktop,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000000172,USR-00002506,2025-01-02 17:17:17,2025-01-02 17:20:51.214423994,Mobile,FR,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000173,USR-00011532,2025-01-02 17:48:32,2025-01-02 17:49:01.398358540,Mobile,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000174,USR-00000138,2025-01-02 17:51:01,2025-01-02 17:53:35.306708658,Mobile,US,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000000175,USR-00013300,2025-01-02 18:22:30,2025-01-02 18:22:37.456454223,Desktop,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000000176,USR-00024858,2025-01-02 18:22:49,2025-01-02 18:24:03.496442079,Desktop,CA,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000177,USR-00000137,2025-01-02 18:26:59,2025-01-02 18:30:02.957839339,Mobile,US,Referral,Referral,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000178,USR-00001935,2025-01-02 18:33:37,2025-01-02 18:33:54.392992975,Mobile,US,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000179,USR-00018639,2025-01-02 18:34:59,2025-01-02 18:35:07.867760759,Mobile,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000000180,USR-00028817,2025-01-02 19:12:25,2025-01-02 19:13:15.731688169,Mobile,CA,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000181,USR-00011360,2025-01-02 19:24:03,2025-01-02 19:24:30.936141495,Desktop,CA,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000182,USR-00028873,2025-01-02 19:29:58,2025-01-02 19:31:40.702124233,Tablet,US,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000183,USR-00008152,2025-01-02 19:31:41,2025-01-02 19:31:55.475747714,Mobile,UK,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000184,USR-00013680,2025-01-02 19:44:59,2025-01-02 19:45:30.387576069,Desktop,US,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000185,USR-00016899,2025-01-02 19:55:51,2025-01-02 19:56:05.081629903,Mobile,FR,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000186,USR-00027960,2025-01-02 20:16:39,2025-01-02 20:17:34.363111099,Desktop,DE,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000187,USR-00022765,2025-01-02 20:18:08,2025-01-02 20:18:30.583308053,Mobile,DE,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000188,USR-00013626,2025-01-02 20:30:33,2025-01-02 20:30:55.984822901,Tablet,DE,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000189,USR-00011599,2025-01-02 20:33:14,2025-01-02 20:33:40.110802423,Desktop,DE,Social,Social,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000190,USR-00017173,2025-01-02 20:51:25,2025-01-02 20:51:49.564517029,Tablet,UK,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000191,USR-00010669,2025-01-02 21:20:38,2025-01-02 21:21:30.198137630,Desktop,US,Social,Social,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000192,USR-00010181,2025-01-02 21:23:39,2025-01-02 21:24:26.388992757,Mobile,UK,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000193,USR-00010066,2025-01-02 21:24:21,2025-01-02 21:25:28.901534733,Desktop,US,Email,Email,False,False,True,control,exp_checkout_streamline_v1
SES-000000194,USR-00003343,2025-01-02 21:27:39,2025-01-02 21:28:09.455812341,Tablet,UK,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000000195,USR-00018674,2025-01-02 21:54:02,2025-01-02 21:54:33.691564909,Mobile,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000000196,USR-00023988,2025-01-02 22:25:48,2025-01-02 22:25:59.099813009,Desktop,AU,Email,Email,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000197,USR-00008270,2025-01-02 22:30:42,2025-01-02 22:32:51.036979566,Desktop,AU,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000000198,USR-00008831,2025-01-02 22:36:27,2025-01-02 22:37:01.184472521,Mobile,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000199,USR-00010127,2025-01-02 23:05:25,2025-01-02 23:06:10.946973221,Mobile,UK,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000200,USR-00016273,2025-01-02 23:08:41,2025-01-02 23:09:00.974920382,Mobile,UK,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000201,USR-00008970,2025-01-02 23:24:23,2025-01-02 23:24:29.947650347,Desktop,US,Email,Email,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000202,USR-00019052,2025-01-02 23:25:55,2025-01-02 23:26:18.445784958,Mobile,DE,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000203,USR-00025325,2025-01-03 00:20:54,2025-01-03 00:21:10.554756431,Mobile,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000000204,USR-00020847,2025-01-03 00:45:21,2025-01-03 00:45:40.110264710,Desktop,UK,Email,Email,True,False,True,control,exp_checkout_streamline_v1
SES-000000205,USR-00007594,2025-01-03 00:50:28,2025-01-03 00:50:35.100861611,Desktop,UK,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000206,USR-00017699,2025-01-03 01:10:13,2025-01-03 01:10:42.901822349,Desktop,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000000207,USR-00004172,2025-01-03 01:26:30,2025-01-03 01:30:27.944015213,Mobile,UK,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000208,USR-00020667,2025-01-03 01:34:58,2025-01-03 01:35:12.246229357,Mobile,UK,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000209,USR-00001691,2025-01-03 02:05:22,2025-01-03 02:05:37.444245144,Desktop,DE,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000000210,USR-00023631,2025-01-03 02:31:56,2025-01-03 02:33:32.602827122,Mobile,US,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000211,USR-00017749,2025-01-03 02:35:30,2025-01-03 02:35:35.919528618,Mobile,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000212,USR-00024472,2025-01-03 02:48:17,2025-01-03 02:48:39.090534108,Mobile,FR,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000213,USR-00028877,2025-01-03 02:58:54,2025-01-03 02:59:44.998908383,Desktop,US,Email,Email,False,False,True,control,exp_checkout_streamline_v1
SES-000000214,USR-00005004,2025-01-03 03:16:30,2025-01-03 03:17:02.097498864,Mobile,US,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000215,USR-00006209,2025-01-03 03:57:02,2025-01-03 03:57:28.588831008,Desktop,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000216,USR-00026534,2025-01-03 04:07:39,2025-01-03 04:08:27.328676395,Desktop,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000217,USR-00025470,2025-01-03 04:23:08,2025-01-03 04:23:36.314652319,Mobile,DE,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000000218,USR-00013518,2025-01-03 04:31:54,2025-01-03 04:32:19.438400486,Mobile,US,Email,Email,True,False,True,control,exp_checkout_streamline_v1
SES-000000219,USR-00009261,2025-01-03 05:17:11,2025-01-03 05:19:40.527626838,Desktop,UK,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000220,USR-00022737,2025-01-03 05:31:07,2025-01-03 05:31:12.299768445,Tablet,UK,Email,Email,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000221,USR-00021781,2025-01-03 05:46:28,2025-01-03 05:46:57.750858834,Mobile,DE,Referral,Referral,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000222,USR-00017116,2025-01-03 06:01:42,2025-01-03 06:02:15.602558326,Desktop,AU,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000223,USR-00025547,2025-01-03 06:08:36,2025-01-03 06:09:24.692342028,Desktop,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000224,USR-00026332,2025-01-03 06:29:40,2025-01-03 06:30:51.762091895,Mobile,US,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000225,USR-00006161,2025-01-03 06:36:37,2025-01-03 06:36:55.560386036,Mobile,UK,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000226,USR-00005440,2025-01-03 07:04:51,2025-01-03 07:06:03.054669446,Mobile,FR,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000000227,USR-00014374,2025-01-03 07:20:26,2025-01-03 07:20:34.859606930,Mobile,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000228,USR-00000481,2025-01-03 08:43:27,2025-01-03 08:44:01.271714613,Tablet,DE,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000229,USR-00007844,2025-01-03 08:50:49,2025-01-03 08:51:18.965196036,Desktop,DE,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000230,USR-00012227,2025-01-03 09:10:00,2025-01-03 09:10:25.317954548,Desktop,US,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000000231,USR-00028083,2025-01-03 09:11:38,2025-01-03 09:11:51.527088118,Mobile,US,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000232,USR-00007271,2025-01-03 09:27:44,2025-01-03 09:28:12.967915396,Desktop,US,Email,Email,True,False,True,control,exp_checkout_streamline_v1
SES-000000233,USR-00016357,2025-01-03 09:32:24,2025-01-03 09:32:55.941857252,Tablet,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000234,USR-00005129,2025-01-03 09:34:40,2025-01-03 09:34:58.746145752,Desktop,AU,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000235,USR-00009341,2025-01-03 09:45:22,2025-01-03 09:45:40.912983265,Mobile,US,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000236,USR-00001492,2025-01-03 09:54:28,2025-01-03 09:54:48.204595878,Mobile,US,Direct,Direct,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000237,USR-00003649,2025-01-03 10:28:20,2025-01-03 10:28:42.557831281,Mobile,DE,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000238,USR-00019935,2025-01-03 10:39:14,2025-01-03 10:39:51.175253185,Desktop,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000239,USR-00029534,2025-01-03 11:46:37,2025-01-03 11:46:54.381593240,Mobile,AU,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000000240,USR-00015744,2025-01-03 11:49:01,2025-01-03 11:53:11.476161651,Desktop,US,Organic Search,Organic Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000241,USR-00014695,2025-01-03 11:52:12,2025-01-03 11:52:58.694040970,Mobile,US,Social,Social,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000242,USR-00013769,2025-01-03 12:06:33,2025-01-03 12:06:40.470163672,Mobile,AU,Referral,Referral,True,False,True,control,exp_checkout_streamline_v1
SES-000000243,USR-00025893,2025-01-03 12:24:34,2025-01-03 12:25:01.428315826,Desktop,AU,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000244,USR-00019549,2025-01-03 12:31:35,2025-01-03 12:32:12.571887752,Desktop,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000245,USR-00018646,2025-01-03 12:33:29,2025-01-03 12:34:16.719097352,Desktop,US,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000246,USR-00016135,2025-01-03 12:49:28,2025-01-03 12:49:38.964287305,Desktop,US,Email,Email,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000247,USR-00008290,2025-01-03 13:15:46,2025-01-03 13:16:09.001553144,Mobile,CA,Paid Search,Paid Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000248,USR-00018707,2025-01-03 13:18:14,2025-01-03 13:19:05.411200622,Mobile,US,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000000249,USR-00002688,2025-01-03 13:23:28,2025-01-03 13:24:10.783883812,Desktop,DE,Paid Search,Paid Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000250,USR-00027433,2025-01-03 13:33:07,2025-01-03 13:33:28.748472136,Mobile,CA,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000251,USR-00003977,2025-01-03 13:38:50,2025-01-03 13:38:55.093725845,Desktop,DE,Email,Email,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000252,USR-00007009,2025-01-03 14:17:00,2025-01-03 14:17:34.549206568,Mobile,US,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000253,USR-00025875,2025-01-03 14:47:58,2025-01-03 14:48:30.112369530,Mobile,UK,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000254,USR-00000570,2025-01-03 14:56:45,2025-01-03 14:57:27.363487493,Desktop,UK,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000255,USR-00022836,2025-01-03 15:00:00,2025-01-03 15:02:24.536707870,Desktop,US,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
SES-000000256,USR-00020505,2025-01-03 16:06:32,2025-01-03 16:07:38.062899292,Desktop,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000257,USR-00003419,2025-01-03 16:37:16,2025-01-03 16:38:18.171298290,Desktop,US,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000258,USR-00017594,2025-01-03 17:02:44,2025-01-03 17:03:01.558381464,Mobile,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000259,USR-00012763,2025-01-03 17:11:00,2025-01-03 17:11:08.362131429,Desktop,FR,Organic Search,Organic Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000260,USR-00016754,2025-01-03 17:39:49,2025-01-03 17:41:26.318777178,Mobile,FR,Social,Social,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000261,USR-00019561,2025-01-03 17:41:45,2025-01-03 17:42:06.046499870,Mobile,US,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000262,USR-00000466,2025-01-03 18:07:03,2025-01-03 18:07:56.858834376,Mobile,DE,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000263,USR-00001097,2025-01-03 18:10:28,2025-01-03 18:11:59.492689328,Mobile,US,Social,Social,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000264,USR-00015861,2025-01-03 18:11:49,2025-01-03 18:11:58.422988800,Desktop,UK,Organic Search,Organic Search,True,False,True,treatment,exp_checkout_streamline_v1
SES-000000265,USR-00004056,2025-01-03 18:18:40,2025-01-03 18:19:43.137575138,Mobile,UK,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000266,USR-00029329,2025-01-03 19:05:20,2025-01-03 19:07:08.711944887,Desktop,US,Direct,Direct,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000267,USR-00014424,2025-01-03 19:06:17,2025-01-03 19:07:23.329428986,Mobile,AU,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000268,USR-00018939,2025-01-03 19:14:27,2025-01-03 19:15:13.401557235,Tablet,UK,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000269,USR-00029178,2025-01-03 20:00:19,2025-01-03 20:00:41.600601225,Mobile,CA,Paid Search,Paid Search,True,False,True,control,exp_checkout_streamline_v1
SES-000000270,USR-00015428,2025-01-03 20:05:31,2025-01-03 20:05:43.135085189,Mobile,DE,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000000271,USR-00003014,2025-01-03 20:07:48,2025-01-03 20:08:05.827687219,Mobile,US,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000272,USR-00020565,2025-01-03 20:14:58,2025-01-03 20:15:25.339898858,Desktop,UK,Email,Email,True,False,True,control,exp_checkout_streamline_v1
SES-000000273,USR-00017280,2025-01-03 20:22:01,2025-01-03 20:22:35.056711494,Desktop,US,Social,Social,False,False,True,control,exp_checkout_streamline_v1
SES-000000274,USR-00026498,2025-01-03 20:42:50,2025-01-03 20:43:13.247767993,Mobile,UK,Referral,Referral,True,False,True,control,exp_checkout_streamline_v1
SES-000000275,USR-00016432,2025-01-03 20:48:30,2025-01-03 20:49:51.189752791,Desktop,US,Email,Email,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000276,USR-00021598,2025-01-03 20:52:55,2025-01-03 20:53:44.209318907,Desktop,US,Organic Search,Organic Search,False,False,True,treatment,exp_checkout_streamline_v1
SES-000000277,USR-00011615,2025-01-03 21:03:25,2025-01-03 21:03:35.592088631,Desktop,US,Social,Social,True,False,True,control,exp_checkout_streamline_v1
SES-000000278,USR-00007251,2025-01-03 21:07:02,2025-01-03 21:07:09.970144372,Desktop,US,Direct,Direct,True,False,True,control,exp_checkout_streamline_v1
SES-000000279,USR-00025404,2025-01-03 21:15:02,2025-01-03 21:16:13.389374340,Mobile,US,Paid Search,Paid Search,False,False,True,control,exp_checkout_streamline_v1
SES-000000280,USR-00026920,2025-01-03 21:46:05,2025-01-03 21:47:07.806009753,Desktop,US,Direct,Direct,False,False,True,control,exp_checkout_streamline_v1
