order_item_id,order_id,product_id,quantity,unit_price,unit_cost,line_total,total_item_price,line_profit
ITM-000000309,ORD-00000219,PRD-00027,1,83.99,34.49,83.99,83.99,49.5
ITM-000000310,ORD-00000219,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000000311,ORD-00000219,PRD-00026,1,94.99,41.91,94.99,94.99,53.08
ITM-000000312,ORD-00000220,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000000313,ORD-00000221,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000000314,ORD-00000222,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000000315,ORD-00000223,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000000316,ORD-00000224,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000000317,ORD-00000225,PRD-00035,1,100.99,39.04,100.99,100.99,61.95
ITM-000000318,ORD-00000226,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000000319,ORD-00000227,PRD-00071,1,86.99,31.3,86.99,86.99,55.69
ITM-000000320,ORD-00000227,PRD-00055,2,74.99,31.61,149.98,149.98,86.76
ITM-000000321,ORD-00000228,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000000322,ORD-00000229,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000000323,ORD-00000230,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000000324,ORD-00000231,PRD-00096,1,199.99,116.57,199.99,199.99,83.42
ITM-000000325,ORD-00000231,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000000326,ORD-00000232,PRD-00014,2,337.99,200.36,675.98,675.98,275.26
ITM-000000327,ORD-00000232,PRD-00044,2,72.99,36.23,145.98,145.98,73.52
ITM-000000328,ORD-00000232,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000000329,ORD-00000233,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000000330,ORD-00000233,PRD-00004,3,294.49,168.07,883.47,883.47,379.26
ITM-000000331,ORD-00000233,PRD-00013,2,275.99,176.16,551.98,551.98,199.66
ITM-000000332,ORD-00000234,PRD-00096,1,199.99,116.57,199.99,199.99,83.42
ITM-000000333,ORD-00000235,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000000334,ORD-00000235,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000000335,ORD-00000236,PRD-00018,3,72.99,37.97,218.97,218.97,105.06
ITM-000000336,ORD-00000237,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000000337,ORD-00000238,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000000338,ORD-00000239,PRD-00065,1,24.99,5.84,24.99,24.99,19.15
ITM-000000339,ORD-00000240,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000000340,ORD-00000241,PRD-00045,1,83.49,36.38,83.49,83.49,47.11
ITM-000000341,ORD-00000241,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000000342,ORD-00000242,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000000343,ORD-00000242,PRD-00062,2,68.49,27.5,136.98,136.98,81.98
ITM-000000344,ORD-00000242,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000000345,ORD-00000243,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000000346,ORD-00000244,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000000347,ORD-00000245,PRD-00047,1,100.99,42.27,100.99,100.99,58.72
ITM-000000348,ORD-00000246,PRD-00017,1,244.99,144.79,244.99,244.99,100.2
ITM-000000349,ORD-00000246,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000000350,ORD-00000246,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000000351,ORD-00000247,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000000352,ORD-00000248,PRD-00079,2,46.49,15.84,92.98,92.98,61.3
ITM-000000353,ORD-00000249,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000000354,ORD-00000250,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000000355,ORD-00000251,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000000356,ORD-00000252,PRD-00017,2,244.99,144.79,489.98,489.98,200.4
ITM-000000357,ORD-00000253,PRD-00012,2,374.49,207.75,748.98,748.98,333.48
ITM-000000358,ORD-00000254,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000000359,ORD-00000255,PRD-00021,2,114.99,46.3,229.98,229.98,137.38
ITM-000000360,ORD-00000255,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000000361,ORD-00000256,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000000362,ORD-00000257,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000000363,ORD-00000258,PRD-00096,2,199.99,116.57,399.98,399.98,166.84
ITM-000000364,ORD-00000259,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000000365,ORD-00000260,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000366,ORD-00000261,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000000367,ORD-00000261,PRD-00006,1,391.99,223.93,391.99,391.99,168.06
ITM-000000368,ORD-00000262,PRD-00093,2,227.99,111.71,455.98,455.98,232.56
ITM-000000369,ORD-00000263,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000000370,ORD-00000263,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000000371,ORD-00000264,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000000372,ORD-00000265,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000000373,ORD-00000266,PRD-00038,2,77.49,36.23,154.98,154.98,82.52
ITM-000000374,ORD-00000266,PRD-00077,2,22.99,8.27,45.98,45.98,29.44
ITM-000000375,ORD-00000266,PRD-00020,2,271.99,147.22,543.98,543.98,249.54
ITM-000000376,ORD-00000267,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000000377,ORD-00000268,PRD-00047,2,100.99,42.27,201.98,201.98,117.44
ITM-000000378,ORD-00000269,PRD-00058,1,152.99,69.5,152.99,152.99,83.49
ITM-000000379,ORD-00000270,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000000380,ORD-00000271,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000000381,ORD-00000272,PRD-00057,3,146.49,75.56,439.47,439.47,212.79
ITM-000000382,ORD-00000273,PRD-00054,1,137.99,68.35,137.99,137.99,69.64
ITM-000000383,ORD-00000273,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000000384,ORD-00000273,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000000385,ORD-00000274,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000000386,ORD-00000275,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000000387,ORD-00000276,PRD-00045,2,83.49,36.38,166.98,166.98,94.22
ITM-000000388,ORD-00000277,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000000389,ORD-00000278,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000000390,ORD-00000279,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000000391,ORD-00000280,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000000392,ORD-00000281,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000000393,ORD-00000282,PRD-00011,2,179.99,102.31,359.98,359.98,155.36
ITM-000000394,ORD-00000282,PRD-00058,2,152.99,69.5,305.98,305.98,166.98
ITM-000000395,ORD-00000283,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000000396,ORD-00000283,PRD-00056,2,135.49,71.03,270.98,270.98,128.92
ITM-000000397,ORD-00000284,PRD-00070,2,64.99,25.31,129.98,129.98,79.36
ITM-000000398,ORD-00000285,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000000399,ORD-00000286,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000000400,ORD-00000287,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000000401,ORD-00000288,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000000402,ORD-00000288,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000000403,ORD-00000289,PRD-00064,1,24.99,6.91,24.99,24.99,18.08
ITM-000000404,ORD-00000290,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000000405,ORD-00000290,PRD-00056,1,135.49,71.03,135.49,135.49,64.46
ITM-000000406,ORD-00000290,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000000407,ORD-00000291,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000000408,ORD-00000292,PRD-00051,1,52.99,21.94,52.99,52.99,31.05
ITM-000000409,ORD-00000293,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000000410,ORD-00000294,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000000411,ORD-00000294,PRD-00044,2,72.99,36.23,145.98,145.98,73.52
ITM-000000412,ORD-00000295,PRD-00006,2,391.99,223.93,783.98,783.98,336.12
ITM-000000413,ORD-00000295,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000000414,ORD-00000295,PRD-00022,1,49.99,20.52,49.99,49.99,29.47
ITM-000000415,ORD-00000296,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000000416,ORD-00000297,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000000417,ORD-00000298,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000000418,ORD-00000298,PRD-00085,1,105.99,56.37,105.99,105.99,49.62
ITM-000000419,ORD-00000299,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000000420,ORD-00000300,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000000421,ORD-00000301,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000422,ORD-00000301,PRD-00027,3,83.99,34.49,251.97,251.97,148.5
ITM-000000423,ORD-00000301,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000000424,ORD-00000302,PRD-00072,2,36.99,11.8,73.98,73.98,50.38
ITM-000000425,ORD-00000303,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000000426,ORD-00000303,PRD-00016,2,129.99,78.72,259.98,259.98,102.54
ITM-000000427,ORD-00000303,PRD-00044,3,72.99,36.23,218.97,218.97,110.28
ITM-000000428,ORD-00000304,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000000429,ORD-00000305,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000000430,ORD-00000305,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000000431,ORD-00000306,PRD-00036,1,73.99,30.02,73.99,73.99,43.97
ITM-000000432,ORD-00000307,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000000433,ORD-00000307,PRD-00028,1,107.49,45.05,107.49,107.49,62.44
ITM-000000434,ORD-00000307,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000000435,ORD-00000308,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000000436,ORD-00000308,PRD-00040,1,98.99,45.24,98.99,98.99,53.75
ITM-000000437,ORD-00000309,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000000438,ORD-00000309,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000000439,ORD-00000310,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000000440,ORD-00000311,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000000441,ORD-00000312,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000000442,ORD-00000313,PRD-00052,1,118.49,48.71,118.49,118.49,69.78
ITM-000000443,ORD-00000313,PRD-00052,2,118.49,48.71,236.98,236.98,139.56
ITM-000000444,ORD-00000313,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000000445,ORD-00000314,PRD-00008,2,325.99,186.16,651.98,651.98,279.66
ITM-000000446,ORD-00000315,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000000447,ORD-00000316,PRD-00040,2,98.99,45.24,197.98,197.98,107.5
ITM-000000448,ORD-00000317,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000000449,ORD-00000318,PRD-00066,1,84.99,33.73,84.99,84.99,51.26
ITM-000000450,ORD-00000319,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000000451,ORD-00000320,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000000452,ORD-00000321,PRD-00066,2,84.99,33.73,169.98,169.98,102.52
ITM-000000453,ORD-00000322,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000000454,ORD-00000322,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000000455,ORD-00000323,PRD-00023,1,31.99,14.2,31.99,31.99,17.79
ITM-000000456,ORD-00000324,PRD-00039,1,40.99,18.26,40.99,40.99,22.73
ITM-000000457,ORD-00000324,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000458,ORD-00000324,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000000459,ORD-00000325,PRD-00091,1,42.99,22.68,42.99,42.99,20.31
ITM-000000460,ORD-00000326,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000000461,ORD-00000327,PRD-00010,1,207.99,120.07,207.99,207.99,87.92
ITM-000000462,ORD-00000328,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000000463,ORD-00000328,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000000464,ORD-00000329,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000000465,ORD-00000330,PRD-00001,1,320.99,176.63,320.99,320.99,144.36
ITM-000000466,ORD-00000330,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000000467,ORD-00000331,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000000468,ORD-00000332,PRD-00047,2,100.99,42.27,201.98,201.98,117.44
ITM-000000469,ORD-00000333,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000000470,ORD-00000334,PRD-00074,1,16.99,6.2,16.99,16.99,10.79
ITM-000000471,ORD-00000335,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000000472,ORD-00000336,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000000473,ORD-00000336,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000000474,ORD-00000337,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000000475,ORD-00000337,PRD-00080,1,87.99,32.75,87.99,87.99,55.24
ITM-000000476,ORD-00000338,PRD-00024,2,54.99,26.28,109.98,109.98,57.42
ITM-000000477,ORD-00000338,PRD-00070,2,64.99,25.31,129.98,129.98,79.36
ITM-000000478,ORD-00000339,PRD-00025,1,55.99,23.35,55.99,55.99,32.64
ITM-000000479,ORD-00000340,PRD-00067,1,44.99,16.41,44.99,44.99,28.58
ITM-000000480,ORD-00000341,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000000481,ORD-00000342,PRD-00010,2,207.99,120.07,415.98,415.98,175.84
ITM-000000482,ORD-00000342,PRD-00074,1,16.99,6.2,16.99,16.99,10.79
ITM-000000483,ORD-00000342,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000000484,ORD-00000343,PRD-00035,1,100.99,39.04,100.99,100.99,61.95
ITM-000000485,ORD-00000343,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000000486,ORD-00000344,PRD-00070,1,64.99,25.31,64.99,64.99,39.68
ITM-000000487,ORD-00000345,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000000488,ORD-00000345,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000000489,ORD-00000346,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000490,ORD-00000347,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000000491,ORD-00000347,PRD-00089,2,31.99,18.14,63.98,63.98,27.7
ITM-000000492,ORD-00000347,PRD-00069,1,51.99,14.6,51.99,51.99,37.39
ITM-000000493,ORD-00000348,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000494,ORD-00000348,PRD-00045,2,83.49,36.38,166.98,166.98,94.22
ITM-000000495,ORD-00000348,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000000496,ORD-00000349,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000000497,ORD-00000350,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000000498,ORD-00000351,PRD-00088,1,211.99,101.84,211.99,211.99,110.15
ITM-000000499,ORD-00000352,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000000500,ORD-00000353,PRD-00004,1,294.49,168.07,294.49,294.49,126.42
ITM-000000501,ORD-00000353,PRD-00020,1,271.99,147.22,271.99,271.99,124.77
ITM-000000502,ORD-00000353,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000000503,ORD-00000354,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000000504,ORD-00000355,PRD-00015,1,205.99,123.35,205.99,205.99,82.64
ITM-000000505,ORD-00000356,PRD-00022,3,49.99,20.52,149.97,149.97,88.41
ITM-000000506,ORD-00000357,PRD-00079,2,46.49,15.84,92.98,92.98,61.3
ITM-000000507,ORD-00000358,PRD-00044,1,72.99,36.23,72.99,72.99,36.76
ITM-000000508,ORD-00000359,PRD-00023,2,31.99,14.2,63.98,63.98,35.58
ITM-000000509,ORD-00000360,PRD-00099,1,50.99,27.57,50.99,50.99,23.42
ITM-000000510,ORD-00000361,PRD-00087,1,43.99,24.1,43.99,43.99,19.89
ITM-000000511,ORD-00000362,PRD-00024,1,54.99,26.28,54.99,54.99,28.71
ITM-000000512,ORD-00000363,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000513,ORD-00000364,PRD-00014,2,337.99,200.36,675.98,675.98,275.26
ITM-000000514,ORD-00000365,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000000515,ORD-00000366,PRD-00042,1,121.99,52.18,121.99,121.99,69.81
ITM-000000516,ORD-00000366,PRD-00018,1,72.99,37.97,72.99,72.99,35.02
ITM-000000517,ORD-00000367,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000000518,ORD-00000367,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000000519,ORD-00000368,PRD-00096,1,199.99,116.57,199.99,199.99,83.42
ITM-000000520,ORD-00000369,PRD-00019,1,339.99,208.97,339.99,339.99,131.02
ITM-000000521,ORD-00000370,PRD-00017,2,244.99,144.79,489.98,489.98,200.4
ITM-000000522,ORD-00000371,PRD-00056,1,135.49,71.03,135.49,135.49,64.46
ITM-000000523,ORD-00000371,PRD-00007,2,316.99,172.8,633.98,633.98,288.38
ITM-000000524,ORD-00000372,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000000525,ORD-00000373,PRD-00074,1,16.99,6.2,16.99,16.99,10.79
ITM-000000526,ORD-00000373,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000000527,ORD-00000374,PRD-00048,3,33.49,15.83,100.47,100.47,52.98
ITM-000000528,ORD-00000374,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000000529,ORD-00000375,PRD-00052,2,118.49,48.71,236.98,236.98,139.56
ITM-000000530,ORD-00000376,PRD-00034,1,34.99,12.79,34.99,34.99,22.2
ITM-000000531,ORD-00000377,PRD-00081,1,77.99,39.19,77.99,77.99,38.8
ITM-000000532,ORD-00000378,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000000533,ORD-00000379,PRD-00055,1,74.99,31.61,74.99,74.99,43.38
ITM-000000534,ORD-00000380,PRD-00071,1,86.99,31.3,86.99,86.99,55.69
ITM-000000535,ORD-00000381,PRD-00072,1,36.99,11.8,36.99,36.99,25.19
ITM-000000536,ORD-00000382,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000000537,ORD-00000383,PRD-00009,1,94.99,52.51,94.99,94.99,42.48
ITM-000000538,ORD-00000384,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000000539,ORD-00000385,PRD-00077,1,22.99,8.27,22.99,22.99,14.72
ITM-000000540,ORD-00000386,PRD-00098,1,199.49,113.09,199.49,199.49,86.4
ITM-000000541,ORD-00000387,PRD-00086,1,140.99,72.94,140.99,140.99,68.05
ITM-000000542,ORD-00000387,PRD-00002,2,203.99,113.88,407.98,407.98,180.22
ITM-000000543,ORD-00000388,PRD-00014,1,337.99,200.36,337.99,337.99,137.63
ITM-000000544,ORD-00000389,PRD-00062,1,68.49,27.5,68.49,68.49,40.99
ITM-000000545,ORD-00000390,PRD-00033,1,27.99,11.51,27.99,27.99,16.48
ITM-000000546,ORD-00000391,PRD-00032,1,42.49,17.54,42.49,42.49,24.95
ITM-000000547,ORD-00000392,PRD-00005,1,82.99,47.75,82.99,82.99,35.24
ITM-000000548,ORD-00000393,PRD-00092,1,214.99,101.72,214.99,214.99,113.27
ITM-000000549,ORD-00000393,PRD-00017,2,244.99,144.79,489.98,489.98,200.4
ITM-000000550,ORD-00000394,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000000551,ORD-00000395,PRD-00095,2,204.99,100.6,409.98,409.98,208.78
ITM-000000552,ORD-00000396,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000000553,ORD-00000397,PRD-00092,2,214.99,101.72,429.98,429.98,226.54
ITM-000000554,ORD-00000398,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000000555,ORD-00000398,PRD-00056,2,135.49,71.03,270.98,270.98,128.92
ITM-000000556,ORD-00000399,PRD-00013,1,275.99,176.16,275.99,275.99,99.83
ITM-000000557,ORD-00000399,PRD-00082,2,151.49,68.21,302.98,302.98,166.56
ITM-000000558,ORD-00000400,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000559,ORD-00000400,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000000560,ORD-00000401,PRD-00061,1,75.99,20.12,75.99,75.99,55.87
ITM-000000561,ORD-00000401,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000000562,ORD-00000402,PRD-00055,2,74.99,31.61,149.98,149.98,86.76
ITM-000000563,ORD-00000403,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000000564,ORD-00000403,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000000565,ORD-00000404,PRD-00046,2,113.49,52.53,226.98,226.98,121.92
ITM-000000566,ORD-00000405,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000000567,ORD-00000405,PRD-00030,1,67.99,29.21,67.99,67.99,38.78
ITM-000000568,ORD-00000405,PRD-00040,2,98.99,45.24,197.98,197.98,107.5
ITM-000000569,ORD-00000406,PRD-00053,1,47.99,23.38,47.99,47.99,24.61
ITM-000000570,ORD-00000407,PRD-00007,1,316.99,172.8,316.99,316.99,144.19
ITM-000000571,ORD-00000408,PRD-00063,2,70.49,27.76,140.98,140.98,85.46
ITM-000000572,ORD-00000409,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000000573,ORD-00000410,PRD-00057,1,146.49,75.56,146.49,146.49,70.93
ITM-000000574,ORD-00000411,PRD-00071,1,86.99,31.3,86.99,86.99,55.69
ITM-000000575,ORD-00000412,PRD-00095,1,204.99,100.6,204.99,204.99,104.39
ITM-000000576,ORD-00000413,PRD-00083,1,115.99,58.28,115.99,115.99,57.71
ITM-000000577,ORD-00000414,PRD-00059,2,47.49,23.54,94.98,94.98,47.9
ITM-000000578,ORD-00000415,PRD-00046,2,113.49,52.53,226.98,226.98,121.92
ITM-000000579,ORD-00000416,PRD-00034,2,34.99,12.79,69.98,69.98,44.4
ITM-000000580,ORD-00000417,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000000581,ORD-00000418,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000000582,ORD-00000419,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000000583,ORD-00000420,PRD-00068,1,37.49,12.61,37.49,37.49,24.88
ITM-000000584,ORD-00000420,PRD-00048,1,33.49,15.83,33.49,33.49,17.66
ITM-000000585,ORD-00000421,PRD-00098,2,199.49,113.09,398.98,398.98,172.8
ITM-000000586,ORD-00000421,PRD-00043,1,105.99,49.95,105.99,105.99,56.04
ITM-000000587,ORD-00000422,PRD-00012,1,374.49,207.75,374.49,374.49,166.74
ITM-000000588,ORD-00000423,PRD-00003,1,350.49,212.61,350.49,350.49,137.88
ITM-000000589,ORD-00000423,PRD-00016,1,129.99,78.72,129.99,129.99,51.27
ITM-000000590,ORD-00000423,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000000591,ORD-00000424,PRD-00021,1,114.99,46.3,114.99,114.99,68.69
ITM-000000592,ORD-00000424,PRD-00075,1,56.99,20.25,56.99,56.99,36.74
ITM-000000593,ORD-00000425,PRD-00082,1,151.49,68.21,151.49,151.49,83.28
ITM-000000594,ORD-00000426,PRD-00049,1,162.99,86.22,162.99,162.99,76.77
ITM-000000595,ORD-00000427,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000000596,ORD-00000428,PRD-00059,1,47.49,23.54,47.49,47.49,23.95
ITM-000000597,ORD-00000429,PRD-00050,1,173.99,93.04,173.99,173.99,80.95
ITM-000000598,ORD-00000429,PRD-00032,1,42.49,17.54,42.49,42.49,24.95
ITM-000000599,ORD-00000430,PRD-00038,1,77.49,36.23,77.49,77.49,41.26
ITM-000000600,ORD-00000430,PRD-00094,1,245.99,110.0,245.99,245.99,135.99
ITM-000000601,ORD-00000430,PRD-00011,1,179.99,102.31,179.99,179.99,77.68
ITM-000000602,ORD-00000431,PRD-00046,1,113.49,52.53,113.49,113.49,60.96
ITM-000000603,ORD-00000432,PRD-00031,1,110.99,51.16,110.99,110.99,59.83
ITM-000000604,ORD-00000433,PRD-00093,1,227.99,111.71,227.99,227.99,116.28
ITM-000000605,ORD-00000434,PRD-00076,1,62.99,25.51,62.99,62.99,37.48
ITM-000000606,ORD-00000435,PRD-00079,1,46.49,15.84,46.49,46.49,30.65
ITM-000000607,ORD-00000436,PRD-00072,1,36.99,11.8,36.99,36.99,25.19
ITM-000000608,ORD-00000437,PRD-00084,1,31.99,15.58,31.99,31.99,16.41
ITM-000000609,ORD-00000437,PRD-00019,1,339.99,208.97,339.99,339.99,131.02
ITM-000000610,ORD-00000438,PRD-00090,2,232.99,113.86,465.98,465.98,238.26
ITM-000000611,ORD-00000439,PRD-00029,1,94.49,33.63,94.49,94.49,60.86
ITM-000000612,ORD-00000440,PRD-00056,1,135.49,71.03,135.49,135.49,64.46
ITM-000000613,ORD-00000441,PRD-00008,1,325.99,186.16,325.99,325.99,139.83
ITM-000000614,ORD-00000442,PRD-00027,2,83.99,34.49,167.98,167.98,99.0
ITM-000000615,ORD-00000443,PRD-00041,1,180.99,84.81,180.99,180.99,96.18
ITM-000000616,ORD-00000444,PRD-00076,2,62.99,25.51,125.98,125.98,74.96
ITM-000000617,ORD-00000445,PRD-00090,1,232.99,113.86,232.99,232.99,119.13
ITM-000000618,ORD-00000446,PRD-00001,1,320.99,176.63,320.99,320.99,144.36
