order_id,session_id,user_id,order_date,order_timestamp,subtotal,tax_amount,shipping_fee,discount_amount,total_amount,payment_method,status,ab_variant
ORD-00000178,SES-000004644,USR-00009118,2025-02-13,2025-02-13 14:54:28.405179819,129.99,9.65,0.0,13.0,126.64,Credit Card,completed,control
ORD-00000179,SES-000004675,USR-00028865,2025-02-13,2025-02-13 19:57:15.574980659,107.49,8.87,0.0,0.0,116.36,Credit Card,completed,control
ORD-00000180,SES-000004682,USR-00004124,2025-02-13,2025-02-13 21:09:40.640666984,100.98,8.33,0.0,0.0,109.31,Credit Card,completed,treatment
ORD-00000181,SES-000004706,USR-00028957,2025-02-14,2025-02-14 02:30:13.447498704,72.99,6.02,5.99,0.0,85.0,Credit Card,completed,treatment
ORD-00000182,SES-000004712,USR-00001880,2025-02-14,2025-02-14 03:14:35.519859849,204.99,15.22,0.0,20.5,199.71,Credit Card,completed,control
ORD-00000183,SES-000004716,USR-00026351,2025-02-14,2025-02-14 04:15:00.951630843,271.99,20.2,0.0,27.2,264.99,Credit Card,completed,control
ORD-00000184,SES-000004717,USR-00008973,2025-02-14,2025-02-14 04:26:28.459018050,149.98,12.37,0.0,0.0,162.35,PayPal,completed,control
ORD-00000185,SES-000004724,USR-00023811,2025-02-14,2025-02-14 05:43:17.584960796,24.99,2.06,5.99,0.0,33.04,Apple Pay,completed,treatment
ORD-00000186,SES-000004751,USR-00006047,2025-02-14,2025-02-14 10:29:56.206284705,1326.44,109.43,0.0,0.0,1435.87,Credit Card,completed,treatment
ORD-00000187,SES-000004769,USR-00000013,2025-02-14,2025-02-14 13:42:14.365534053,196.97,16.25,0.0,0.0,213.22,Credit Card,completed,treatment
ORD-00000188,SES-000004771,USR-00017153,2025-02-14,2025-02-14 15:02:45.062321384,105.99,8.74,0.0,0.0,114.73,Credit Card,completed,control
ORD-00000189,SES-000004774,USR-00008773,2025-02-14,2025-02-14 15:29:55.981798178,149.98,11.14,0.0,15.0,146.12,Apple Pay,completed,treatment
ORD-00000190,SES-000004794,USR-00014058,2025-02-14,2025-02-14 18:50:40.998969447,245.99,20.29,0.0,0.0,266.28,PayPal,completed,control
ORD-00000191,SES-000004824,USR-00003016,2025-02-15,2025-02-15 00:21:43.050536155,162.99,13.45,0.0,0.0,176.44,PayPal,completed,treatment
ORD-00000192,SES-000004842,USR-00016096,2025-02-15,2025-02-15 04:05:27.821668993,146.48,11.48,0.0,7.32,150.64,Apple Pay,completed,control
ORD-00000193,SES-000004852,USR-00022089,2025-02-15,2025-02-15 05:13:50.710725056,105.99,8.74,0.0,0.0,114.73,PayPal,completed,treatment
ORD-00000194,SES-000004865,USR-00015169,2025-02-15,2025-02-15 07:13:02.041702564,42.49,3.15,5.99,4.25,47.38,Credit Card,completed,treatment
ORD-00000195,SES-000004869,USR-00013028,2025-02-15,2025-02-15 07:30:10.825534286,42.99,3.19,5.99,4.3,47.87,Credit Card,completed,control
ORD-00000196,SES-000004882,USR-00019366,2025-02-15,2025-02-15 10:33:35.585998461,127.47,9.46,0.0,12.75,124.18,Apple Pay,completed,control
ORD-00000197,SES-000004934,USR-00020463,2025-02-15,2025-02-15 19:15:55.115393779,370.97,30.61,0.0,0.0,401.58,PayPal,completed,control
ORD-00000198,SES-000004944,USR-00006497,2025-02-15,2025-02-15 20:56:37.504086098,145.48,12.0,0.0,0.0,157.48,Credit Card,completed,treatment
ORD-00000199,SES-000004969,USR-00007039,2025-02-16,2025-02-16 00:22:43.193078066,269.98,22.27,0.0,0.0,292.25,Credit Card,completed,control
ORD-00000200,SES-000005055,USR-00017549,2025-02-16,2025-02-16 17:09:24.906043610,316.99,26.15,0.0,0.0,343.14,Credit Card,completed,control
ORD-00000201,SES-000005056,USR-00027957,2025-02-16,2025-02-16 17:18:24.264413294,140.98,11.63,0.0,0.0,152.61,Credit Card,completed,control
ORD-00000202,SES-000005083,USR-00018679,2025-02-16,2025-02-16 21:38:48.240737282,214.99,15.96,0.0,21.5,209.45,Credit Card,completed,treatment
ORD-00000203,SES-000005084,USR-00004213,2025-02-16,2025-02-16 21:49:32.827838788,679.98,56.1,0.0,0.0,736.08,Apple Pay,completed,treatment
ORD-00000204,SES-000005119,USR-00025401,2025-02-17,2025-02-17 04:19:35.662543076,302.98,22.5,0.0,30.3,295.18,PayPal,completed,treatment
ORD-00000205,SES-000005154,USR-00025793,2025-02-17,2025-02-17 10:03:21.650863988,1126.46,92.93,0.0,0.0,1219.39,PayPal,completed,treatment
ORD-00000206,SES-000005156,USR-00010421,2025-02-17,2025-02-17 10:13:48.607901421,278.98,23.02,0.0,0.0,302.0,Apple Pay,completed,treatment
ORD-00000207,SES-000005178,USR-00010285,2025-02-17,2025-02-17 13:53:16.538959484,580.46,47.89,0.0,0.0,628.35,PayPal,completed,control
ORD-00000208,SES-000005191,USR-00002358,2025-02-17,2025-02-17 18:12:34.817636372,55.99,4.16,5.99,5.6,60.54,PayPal,completed,control
ORD-00000209,SES-000005200,USR-00000989,2025-02-17,2025-02-17 20:38:37.816891519,42.99,3.55,5.99,0.0,52.53,Credit Card,completed,control
ORD-00000210,SES-000005213,USR-00005916,2025-02-17,2025-02-17 22:45:30.557493611,391.99,29.11,0.0,39.2,381.9,PayPal,completed,treatment
ORD-00000211,SES-000005232,USR-00025227,2025-02-18,2025-02-18 02:08:54.299095515,337.99,27.88,0.0,0.0,365.87,Credit Card,completed,treatment
ORD-00000212,SES-000005233,USR-00029769,2025-02-18,2025-02-18 02:24:33.924344808,63.98,4.75,5.99,6.4,68.32,Apple Pay,completed,control
ORD-00000213,SES-000005236,USR-00018631,2025-02-18,2025-02-18 02:53:59.738351367,230.98,17.15,0.0,23.1,225.03,Credit Card,completed,control
ORD-00000214,SES-000005245,USR-00007141,2025-02-18,2025-02-18 04:39:33.310247830,374.49,27.81,0.0,37.45,364.85,Klarna,completed,treatment
ORD-00000215,SES-000005273,USR-00011419,2025-02-18,2025-02-18 10:09:50.764168978,618.96,51.06,0.0,0.0,670.02,Apple Pay,completed,control
ORD-00000216,SES-000005278,USR-00008213,2025-02-18,2025-02-18 11:25:30.650876476,391.99,32.34,0.0,0.0,424.33,Apple Pay,completed,control
ORD-00000217,SES-000005282,USR-00025880,2025-02-18,2025-02-18 12:11:25.384771120,474.97,39.19,0.0,0.0,514.16,Credit Card,completed,treatment
ORD-00000218,SES-000005295,USR-00013180,2025-02-18,2025-02-18 15:01:00.565938642,135.98,10.1,0.0,13.6,132.48,Klarna,completed,control
ORD-00000219,SES-000005304,USR-00023254,2025-02-18,2025-02-18 16:11:48.010816083,359.97,26.73,0.0,36.0,350.7,PayPal,completed,control
ORD-00000220,SES-000005313,USR-00000744,2025-02-18,2025-02-18 18:55:46.198817104,33.49,2.49,5.99,3.35,38.62,PayPal,completed,treatment
ORD-00000221,SES-000005365,USR-00018665,2025-02-19,2025-02-19 01:58:52.300003279,27.99,2.31,5.99,0.0,36.29,Credit Card,completed,treatment
ORD-00000222,SES-000005391,USR-00008984,2025-02-19,2025-02-19 04:48:20.877106067,40.99,3.38,5.99,0.0,50.36,PayPal,completed,treatment
ORD-00000223,SES-000005417,USR-00004833,2025-02-19,2025-02-19 09:47:33.021841958,31.99,2.64,5.99,0.0,40.62,Credit Card,completed,control
ORD-00000224,SES-000005451,USR-00027835,2025-02-19,2025-02-19 15:34:34.537416803,118.49,8.8,0.0,11.85,115.44,Credit Card,completed,control
ORD-00000225,SES-000005452,USR-00015480,2025-02-19,2025-02-19 15:34:40.671940518,100.99,8.33,0.0,0.0,109.32,Apple Pay,completed,treatment
ORD-00000226,SES-000005504,USR-00015147,2025-02-20,2025-02-20 01:21:49.849993756,214.99,15.96,0.0,21.5,209.45,Credit Card,completed,control
ORD-00000227,SES-000005574,USR-00014420,2025-02-20,2025-02-20 13:27:38.055982418,236.97,17.59,0.0,23.7,230.86,PayPal,completed,treatment
ORD-00000228,SES-000005597,USR-00015151,2025-02-20,2025-02-20 18:09:00.909305079,316.99,23.54,0.0,31.7,308.83,Credit Card,completed,treatment
ORD-00000229,SES-000005610,USR-00013786,2025-02-20,2025-02-20 19:57:36.225936912,83.49,6.89,0.0,0.0,90.38,PayPal,completed,control
ORD-00000230,SES-000005624,USR-00027980,2025-02-20,2025-02-20 22:20:59.723841362,40.99,3.04,5.99,4.1,45.92,Credit Card,completed,control
ORD-00000231,SES-000005672,USR-00015212,2025-02-21,2025-02-21 07:57:10.355200822,252.98,18.78,0.0,25.3,246.46,Credit Card,completed,control
ORD-00000232,SES-000005677,USR-00011234,2025-02-21,2025-02-21 08:36:25.352639510,936.95,77.3,0.0,0.0,1014.25,Credit Card,completed,treatment
ORD-00000233,SES-000005720,USR-00024099,2025-02-21,2025-02-21 16:19:58.846633302,1458.44,108.29,0.0,145.84,1420.89,Credit Card,completed,control
ORD-00000234,SES-000005763,USR-00016614,2025-02-22,2025-02-22 01:01:25.170390207,199.99,16.5,0.0,0.0,216.49,PayPal,completed,treatment
ORD-00000235,SES-000005773,USR-00012770,2025-02-22,2025-02-22 02:55:56.485438908,292.48,21.72,0.0,29.25,284.95,Credit Card,completed,treatment
ORD-00000236,SES-000005776,USR-00000847,2025-02-22,2025-02-22 03:35:34.845152950,218.97,18.07,0.0,0.0,237.04,Apple Pay,completed,treatment
ORD-00000237,SES-000005813,USR-00021384,2025-02-22,2025-02-22 09:06:15.709578768,152.99,11.99,0.0,7.65,157.33,Apple Pay,completed,control
ORD-00000238,SES-000005824,USR-00016046,2025-02-22,2025-02-22 10:53:05.866681213,68.49,5.65,5.99,0.0,80.13,Apple Pay,completed,treatment
ORD-00000239,SES-000005832,USR-00015708,2025-02-22,2025-02-22 12:36:46.199874218,24.99,1.86,5.99,2.5,30.34,Klarna,completed,treatment
ORD-00000240,SES-000005904,USR-00004667,2025-02-23,2025-02-23 04:03:33.952668742,73.99,5.8,5.99,3.7,82.08,PayPal,completed,control
ORD-00000241,SES-000005909,USR-00001885,2025-02-23,2025-02-23 04:46:05.878520673,194.48,16.04,0.0,0.0,210.52,Klarna,completed,treatment
ORD-00000242,SES-000005921,USR-00026972,2025-02-23,2025-02-23 07:27:30.716665879,580.96,43.14,0.0,58.1,566.0,Credit Card,completed,treatment
ORD-00000243,SES-000005943,USR-00003314,2025-02-23,2025-02-23 13:24:50.765125658,374.49,27.81,0.0,37.45,364.85,Credit Card,completed,control
ORD-00000244,SES-000005948,USR-00000901,2025-02-23,2025-02-23 15:05:03.516343307,173.99,14.35,0.0,0.0,188.34,Credit Card,completed,control
ORD-00000245,SES-000005950,USR-00002979,2025-02-23,2025-02-23 15:06:21.464591257,100.99,8.33,0.0,0.0,109.32,Apple Pay,completed,control
ORD-00000246,SES-000005957,USR-00011763,2025-02-23,2025-02-23 15:53:21.708206894,463.47,34.41,0.0,46.35,451.53,Credit Card,completed,treatment
ORD-00000247,SES-000006014,USR-00008854,2025-02-24,2025-02-24 04:37:49.375309924,245.99,20.29,0.0,0.0,266.28,Klarna,completed,treatment
ORD-00000248,SES-000006016,USR-00007746,2025-02-24,2025-02-24 04:46:17.416457135,92.98,7.67,0.0,0.0,100.65,Credit Card,completed,treatment
ORD-00000249,SES-000006079,USR-00004704,2025-02-24,2025-02-24 14:13:52.166093996,72.99,6.02,5.99,0.0,85.0,Credit Card,completed,control
ORD-00000250,SES-000006105,USR-00017611,2025-02-24,2025-02-24 20:18:50.968561559,227.99,18.81,0.0,0.0,246.8,Credit Card,completed,treatment
ORD-00000251,SES-000006109,USR-00014144,2025-02-24,2025-02-24 21:19:16.481817135,113.49,8.43,0.0,11.35,110.57,PayPal,completed,control
ORD-00000252,SES-000006114,USR-00020299,2025-02-24,2025-02-24 23:22:26.076331715,489.98,36.38,0.0,49.0,477.36,Klarna,completed,treatment
ORD-00000253,SES-000006130,USR-00025003,2025-02-25,2025-02-25 01:41:02.095355577,748.98,55.61,0.0,74.9,729.69,Credit Card,completed,control
ORD-00000254,SES-000006133,USR-00028913,2025-02-25,2025-02-25 02:01:45.613259946,37.49,3.09,5.99,0.0,46.57,Credit Card,completed,treatment
ORD-00000255,SES-000006148,USR-00008280,2025-02-25,2025-02-25 04:38:15.303135820,501.97,41.41,0.0,0.0,543.38,Credit Card,completed,treatment
ORD-00000256,SES-000006157,USR-00022841,2025-02-25,2025-02-25 06:19:06.112109347,227.99,16.93,0.0,22.8,222.12,Apple Pay,completed,control
ORD-00000257,SES-000006167,USR-00000042,2025-02-25,2025-02-25 08:59:55.190745668,146.49,10.88,0.0,14.65,142.72,Credit Card,completed,control
ORD-00000258,SES-000006191,USR-00006622,2025-02-25,2025-02-25 12:29:12.183277524,399.98,29.7,0.0,40.0,389.68,Apple Pay,completed,treatment
ORD-00000259,SES-000006195,USR-00025779,2025-02-25,2025-02-25 13:04:32.676134320,51.99,3.86,5.99,5.2,56.64,Apple Pay,completed,treatment
ORD-00000260,SES-000006219,USR-00027815,2025-02-25,2025-02-25 19:00:03.265206298,75.99,6.27,0.0,0.0,82.26,Credit Card,completed,treatment
ORD-00000261,SES-000006221,USR-00005655,2025-02-25,2025-02-25 19:16:24.908256842,447.98,36.96,0.0,0.0,484.94,Credit Card,completed,control
ORD-00000262,SES-000006234,USR-00001717,2025-02-25,2025-02-25 21:33:28.159435580,455.98,37.62,0.0,0.0,493.6,Credit Card,completed,control
ORD-00000263,SES-000006246,USR-00003062,2025-02-25,2025-02-25 22:30:44.776211381,277.98,20.64,0.0,27.8,270.82,PayPal,completed,treatment
ORD-00000264,SES-000006247,USR-00000045,2025-02-25,2025-02-25 22:32:55.009584032,294.49,21.87,0.0,29.45,286.91,Credit Card,completed,treatment
ORD-00000265,SES-000006345,USR-00006168,2025-02-26,2025-02-26 13:49:18.642902069,46.49,3.84,5.99,0.0,56.32,Apple Pay,completed,control
ORD-00000266,SES-000006347,USR-00027787,2025-02-26,2025-02-26 13:59:07.251218659,744.94,61.46,0.0,0.0,806.4,Credit Card,completed,control
ORD-00000267,SES-000006382,USR-00000465,2025-02-26,2025-02-26 20:57:39.741240560,152.99,12.62,0.0,0.0,165.61,Klarna,completed,control
ORD-00000268,SES-000006393,USR-00023531,2025-02-27,2025-02-27 00:21:41.741373508,201.98,15.0,0.0,20.2,196.78,Credit Card,completed,treatment
ORD-00000269,SES-000006408,USR-00009493,2025-02-27,2025-02-27 01:57:18.089747923,152.99,12.62,0.0,0.0,165.61,Apple Pay,completed,control
ORD-00000270,SES-000006431,USR-00020712,2025-02-27,2025-02-27 06:27:40.730678953,121.99,9.06,0.0,12.2,118.85,PayPal,completed,treatment
ORD-00000271,SES-000006460,USR-00014006,2025-02-27,2025-02-27 12:26:57.175843262,40.99,3.38,5.99,0.0,50.36,Credit Card,completed,treatment
ORD-00000272,SES-000006487,USR-00016843,2025-02-27,2025-02-27 17:10:03.658589786,439.47,32.63,0.0,43.95,428.15,Credit Card,completed,treatment
ORD-00000273,SES-000006489,USR-00028706,2025-02-27,2025-02-27 17:24:31.411997458,370.97,30.61,0.0,0.0,401.58,Credit Card,completed,treatment
ORD-00000274,SES-000006490,USR-00014262,2025-02-27,2025-02-27 17:33:48.305209292,55.99,4.16,5.99,5.6,60.54,Credit Card,completed,treatment
ORD-00000275,SES-000006506,USR-00006122,2025-02-27,2025-02-27 20:43:52.499686656,49.99,3.71,5.99,5.0,54.69,PayPal,completed,treatment
ORD-00000276,SES-000006531,USR-00018213,2025-02-28,2025-02-28 00:27:41.813795899,166.98,13.78,0.0,0.0,180.76,PayPal,completed,control
ORD-00000277,SES-000006538,USR-00023949,2025-02-28,2025-02-28 01:55:33.810038853,146.49,12.09,0.0,0.0,158.58,Credit Card,completed,control
ORD-00000278,SES-000006541,USR-00016615,2025-02-28,2025-02-28 02:13:00.087467654,46.49,3.84,5.99,0.0,56.32,Credit Card,completed,treatment
ORD-00000279,SES-000006557,USR-00007178,2025-02-28,2025-02-28 04:38:34.484585269,46.49,3.45,5.99,4.65,51.28,PayPal,completed,control
ORD-00000280,SES-000006558,USR-00013355,2025-02-28,2025-02-28 04:57:07.738308001,214.99,15.96,0.0,21.5,209.45,Credit Card,completed,control
ORD-00000281,SES-000006566,USR-00021052,2025-02-28,2025-02-28 05:47:28.481270243,151.49,12.5,0.0,0.0,163.99,Apple Pay,completed,treatment
ORD-00000282,SES-000006601,USR-00021521,2025-02-28,2025-02-28 15:19:57.565725897,665.96,54.94,0.0,0.0,720.9,Apple Pay,completed,treatment
ORD-00000283,SES-000006613,USR-00020860,2025-02-28,2025-02-28 16:45:51.195665377,327.97,24.35,0.0,32.8,319.52,PayPal,completed,control
ORD-00000284,SES-000006623,USR-00024016,2025-02-28,2025-02-28 18:14:33.702322606,129.98,10.72,0.0,0.0,140.7,Klarna,completed,control
ORD-00000285,SES-000006726,USR-00029053,2025-03-01,2025-03-01 11:47:39.609811984,22.99,1.9,5.99,0.0,30.88,Apple Pay,completed,control
ORD-00000286,SES-000006728,USR-00015151,2025-03-01,2025-03-01 12:03:12.329996163,227.99,16.93,0.0,22.8,222.12,Apple Pay,completed,control
ORD-00000287,SES-000006735,USR-00005595,2025-03-01,2025-03-01 15:11:10.687663000,77.49,5.75,0.0,7.75,75.49,Credit Card,completed,control
ORD-00000288,SES-000006749,USR-00017868,2025-03-01,2025-03-01 17:23:59.513113544,367.48,27.29,0.0,36.75,358.02,Credit Card,completed,treatment
ORD-00000289,SES-000006757,USR-00016554,2025-03-01,2025-03-01 18:42:53.282840030,24.99,2.06,5.99,0.0,33.04,Apple Pay,completed,treatment
ORD-00000290,SES-000006761,USR-00026143,2025-03-01,2025-03-01 19:31:18.043653196,527.47,39.16,0.0,52.75,513.88,Apple Pay,completed,treatment
ORD-00000291,SES-000006777,USR-00003762,2025-03-01,2025-03-01 22:31:27.922636357,151.49,11.25,0.0,15.15,147.59,Klarna,completed,control
ORD-00000292,SES-000006807,USR-00020449,2025-03-02,2025-03-02 03:28:47.995737404,52.99,4.37,5.99,0.0,63.35,Klarna,completed,control
ORD-00000293,SES-000006900,USR-00008437,2025-03-02,2025-03-02 18:52:24.414145827,140.99,10.47,0.0,14.1,137.36,Apple Pay,completed,treatment
ORD-00000294,SES-000006906,USR-00006665,2025-03-02,2025-03-02 19:19:51.718628296,186.97,13.88,0.0,18.7,182.15,Apple Pay,completed,treatment
ORD-00000295,SES-000006923,USR-00025939,2025-03-02,2025-03-02 22:21:35.125528066,1041.96,85.96,0.0,0.0,1127.92,Credit Card,completed,control
ORD-00000296,SES-000006938,USR-00012830,2025-03-03,2025-03-03 01:18:55.645645920,55.99,4.16,5.99,5.6,60.54,PayPal,completed,control
ORD-00000297,SES-000006948,USR-00016493,2025-03-03,2025-03-03 04:03:29.356400534,180.99,13.44,0.0,18.1,176.33,PayPal,completed,control
ORD-00000298,SES-000006960,USR-00023742,2025-03-03,2025-03-03 06:32:09.326314123,174.48,12.95,0.0,17.45,169.98,Apple Pay,completed,treatment
ORD-00000299,SES-000006969,USR-00005945,2025-03-03,2025-03-03 09:03:08.237625613,72.99,6.02,5.99,0.0,85.0,Apple Pay,completed,treatment
ORD-00000300,SES-000006976,USR-00029607,2025-03-03,2025-03-03 09:57:07.919296679,205.99,15.29,0.0,20.6,200.68,Credit Card,completed,treatment
ORD-00000301,SES-000006979,USR-00005972,2025-03-03,2025-03-03 10:29:41.576299898,365.45,27.14,0.0,36.54,356.05,Credit Card,completed,treatment
ORD-00000302,SES-000006980,USR-00011002,2025-03-03,2025-03-03 10:44:51.638867516,73.98,5.8,5.99,3.7,82.07,Apple Pay,completed,control
ORD-00000303,SES-000007006,USR-00029377,2025-03-03,2025-03-03 15:40:41.974510073,551.94,40.98,0.0,55.19,537.73,Apple Pay,completed,control
ORD-00000304,SES-000007027,USR-00010156,2025-03-03,2025-03-03 18:35:10.090929633,42.99,3.55,5.99,0.0,52.53,Apple Pay,completed,treatment
ORD-00000305,SES-000007042,USR-00019923,2025-03-03,2025-03-03 21:21:59.270393383,295.98,24.42,0.0,0.0,320.4,Credit Card,completed,control
ORD-00000306,SES-000007052,USR-00023852,2025-03-03,2025-03-03 23:21:17.057858076,73.99,5.49,5.99,7.4,78.07,Credit Card,completed,control
ORD-00000307,SES-000007055,USR-00015169,2025-03-03,2025-03-03 23:34:44.629025911,289.47,21.49,0.0,28.95,282.01,Credit Card,completed,treatment
ORD-00000308,SES-000007059,USR-00024853,2025-03-04,2025-03-04 00:36:56.675823686,142.98,10.62,0.0,14.3,139.3,Apple Pay,completed,treatment
ORD-00000309,SES-000007074,USR-00013191,2025-03-04,2025-03-04 05:44:51.980344155,188.98,14.03,0.0,18.9,184.11,Credit Card,completed,control
ORD-00000310,SES-000007078,USR-00010102,2025-03-04,2025-03-04 06:46:20.892957399,118.49,9.78,0.0,0.0,128.27,Apple Pay,completed,treatment
ORD-00000311,SES-000007106,USR-00008195,2025-03-04,2025-03-04 10:13:19.204044834,110.99,8.24,0.0,11.1,108.13,Apple Pay,completed,control
ORD-00000312,SES-000007125,USR-00028601,2025-03-04,2025-03-04 12:51:26.195998188,211.99,15.74,0.0,21.2,206.53,Credit Card,completed,treatment
ORD-00000313,SES-000007157,USR-00007281,2025-03-04,2025-03-04 17:11:28.149265128,388.96,32.09,0.0,0.0,421.05,PayPal,completed,treatment
ORD-00000314,SES-000007164,USR-00022091,2025-03-04,2025-03-04 18:00:15.217727381,651.98,48.41,0.0,65.2,635.19,Credit Card,completed,treatment
ORD-00000315,SES-000007179,USR-00020817,2025-03-04,2025-03-04 21:54:27.215742864,140.99,11.63,0.0,0.0,152.62,Credit Card,completed,control
ORD-00000316,SES-000007192,USR-00010360,2025-03-04,2025-03-04 23:11:11.451358275,197.98,16.33,0.0,0.0,214.31,Credit Card,completed,treatment
ORD-00000317,SES-000007194,USR-00005321,2025-03-04,2025-03-04 23:29:19.230770412,56.99,4.7,5.99,0.0,67.68,Apple Pay,completed,control
ORD-00000318,SES-000007229,USR-00007680,2025-03-05,2025-03-05 03:24:45.632164923,84.99,7.01,0.0,0.0,92.0,PayPal,completed,control
ORD-00000319,SES-000007239,USR-00024966,2025-03-05,2025-03-05 05:59:49.052469298,110.99,8.24,0.0,11.1,108.13,Apple Pay,completed,treatment
ORD-00000320,SES-000007266,USR-00026004,2025-03-05,2025-03-05 11:10:04.993501452,227.99,16.93,0.0,22.8,222.12,PayPal,completed,control
ORD-00000321,SES-000007275,USR-00000130,2025-03-05,2025-03-05 12:07:17.718815438,169.98,14.02,0.0,0.0,184.0,PayPal,completed,control
ORD-00000322,SES-000007284,USR-00004567,2025-03-05,2025-03-05 13:17:34.511595351,96.48,7.96,0.0,0.0,104.44,Credit Card,completed,treatment
ORD-00000323,SES-000007289,USR-00010958,2025-03-05,2025-03-05 13:45:53.649750682,31.99,2.51,5.99,1.6,38.89,Credit Card,completed,control
ORD-00000324,SES-000007293,USR-00027377,2025-03-05,2025-03-05 14:39:45.962991285,344.97,28.46,0.0,0.0,373.43,Credit Card,completed,treatment
ORD-00000325,SES-000007313,USR-00014625,2025-03-05,2025-03-05 18:45:29.810960321,42.99,3.19,5.99,4.3,47.87,PayPal,completed,treatment
ORD-00000326,SES-000007334,USR-00021409,2025-03-05,2025-03-05 22:45:45.767697839,77.99,5.79,0.0,7.8,75.98,Apple Pay,completed,control
