session_id,user_id,session_start,session_end,session_date,session_duration_seconds,device_type,traffic_source,country,customer_segment,ab_variant,is_returning_user,has_landing_page,has_product_view,has_add_to_cart,has_checkout_started,has_payment_started,has_purchase,reached_landing_page,reached_product_view,reached_add_to_cart,reached_checkout_started,reached_payment_started,reached_purchase,furthest_step_reached,funnel_stage_order,funnel_stage_reached,total_events_count,order_id,order_revenue,is_converting_session
SES-000081422,USR-00025420,2025-11-21 03:55:20,2025-11-21 03:57:53.56627,2025-11-21,153,Mobile,Organic Search,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007580,1076.480,1
SES-000081630,USR-00024474,2025-11-21 14:01:14,2025-11-21 14:05:00.301308,2025-11-21,226,Desktop,Direct,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007608,52.530,1
SES-000081982,USR-00015668,2025-11-22 06:48:48,2025-11-22 06:52:49.090145,2025-11-22,241,Desktop,Direct,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007652,709.710,1
SES-000082112,USR-00025513,2025-11-22 13:27:28,2025-11-22 13:30:28.492779,2025-11-22,180,Desktop,Direct,UK,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007677,171.450,1
SES-000082266,USR-00003664,2025-11-22 21:13:57,2025-11-22 21:16:55.407301,2025-11-22,178,Desktop,Email,UK,Bargain,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007698,391.290,1
SES-000082370,USR-00028021,2025-11-23 02:56:06,2025-11-23 02:59:07.573303,2025-11-23,181,Mobile,Direct,UK,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007714,329.290,1
SES-000082626,USR-00003623,2025-11-23 17:38:08,2025-11-23 17:40:58.952405,2025-11-23,170,Mobile,Email,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007743,198.740,1
SES-000082796,USR-00025630,2025-11-24 01:36:58,2025-11-24 01:39:59.766283,2025-11-24,181,Desktop,Email,US,Bargain,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007765,515.240,1
SES-000082848,USR-00029349,2025-11-24 04:34:50,2025-11-24 04:38:39.923525,2025-11-24,229,Mobile,Email,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007776,206.520,1
SES-000083083,USR-00028552,2025-11-24 15:57:26,2025-11-24 16:00:27.292854,2025-11-24,181,Desktop,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007811,198.440,1
SES-000083579,USR-00027456,2025-11-25 15:26:16,2025-11-25 15:30:56.566286,2025-11-25,280,Desktop,Organic Search,UK,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007877,387.490,1
SES-000083652,USR-00023776,2025-11-25 19:05:03,2025-11-25 19:09:02.481498,2025-11-25,239,Tablet,Email,CA,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007888,127.610,1
SES-000083857,USR-00010695,2025-11-26 05:20:00,2025-11-26 05:22:13.683661,2025-11-26,133,Mobile,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007916,102.290,1
SES-000083910,USR-00001552,2025-11-26 08:21:33,2025-11-26 08:25:26.729202,2025-11-26,233,Desktop,Direct,CA,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007928,95.240,1
SES-000084248,USR-00017302,2025-11-27 00:43:42,2025-11-27 00:47:23.021539,2025-11-27,221,Desktop,Social,UK,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007969,43.870,1
SES-000084397,USR-00023987,2025-11-27 08:49:32,2025-11-27 08:54:22.89299,2025-11-27,290,Desktop,Organic Search,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00007990,413.060,1
SES-000084602,USR-00002377,2025-11-27 19:33:13,2025-11-27 19:36:44.712893,2025-11-27,211,Desktop,Email,UK,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008019,47.870,1
SES-000085096,USR-00021598,2025-11-28 20:41:51,2025-11-28 20:45:19.101104,2025-11-28,208,Desktop,Direct,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008075,72.230,1
SES-000085251,USR-00002811,2025-11-29 04:35:47,2025-11-29 04:40:04.530348,2025-11-29,257,Desktop,Email,UK,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008097,78.150,1
SES-000085330,USR-00027760,2025-11-29 08:38:42,2025-11-29 08:40:28.071238,2025-11-29,106,Desktop,Email,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008108,148.080,1
SES-000085352,USR-00008011,2025-11-29 09:33:14,2025-11-29 09:36:13.129318,2025-11-29,179,Mobile,Direct,US,Bargain,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008113,258.150,1
SES-000085388,USR-00008626,2025-11-29 10:56:17,2025-11-29 10:59:21.350134,2025-11-29,184,Mobile,Email,CA,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008119,458.960,1
SES-000086032,USR-00001211,2025-11-30 19:31:03,2025-11-30 19:33:43.108138,2025-11-30,160,Desktop,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008194,329.290,1
SES-000086316,USR-00018090,2025-12-01 11:57:47,2025-12-01 12:01:01.553068,2025-12-01,194,Desktop,Email,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008237,251.320,1
SES-000086691,USR-00002734,2025-12-02 08:05:29,2025-12-02 08:08:14.446109,2025-12-02,165,Tablet,Email,UK,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008292,362.400,1
SES-000086994,USR-00020468,2025-12-02 23:09:38,2025-12-02 23:14:58.871929,2025-12-02,320,Mobile,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008327,89.840,1
SES-000087052,USR-00018747,2025-12-03 01:50:22,2025-12-03 01:53:07.724228,2025-12-03,165,Mobile,Email,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008333,132.050,1
SES-000087433,USR-00029530,2025-12-03 21:37:11,2025-12-03 21:39:39.115525,2025-12-03,148,Mobile,Organic Search,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008388,138.540,1
SES-000087539,USR-00001523,2025-12-04 03:09:38,2025-12-04 03:12:10.12688,2025-12-04,152,Desktop,Email,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008406,81.340,1
SES-000088145,USR-00004304,2025-12-05 09:05:47,2025-12-05 09:11:14.216664,2025-12-05,327,Desktop,Direct,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008476,86.080,1
SES-000088261,USR-00023422,2025-12-05 15:43:18,2025-12-05 15:47:16.832064,2025-12-05,238,Desktop,Social,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008491,518.280,1
SES-000088479,USR-00004095,2025-12-06 02:26:26,2025-12-06 02:29:43.777874,2025-12-06,197,Desktop,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008517,102.830,1
SES-000089236,USR-00028119,2025-12-07 16:57:16,2025-12-07 17:01:07.543677,2025-12-07,231,Desktop,Organic Search,CA,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008605,38.620,1
SES-000089468,USR-00024884,2025-12-08 04:39:10,2025-12-08 04:42:22.65335,2025-12-08,192,Desktop,Direct,CA,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008647,191.040,1
SES-000089520,USR-00010670,2025-12-08 08:01:30,2025-12-08 08:04:38.794552,2025-12-08,188,Mobile,Direct,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008655,75.250,1
SES-000089802,USR-00004556,2025-12-08 21:42:57,2025-12-08 21:46:13.779218,2025-12-08,196,Desktop,Direct,UK,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008689,107.630,1
SES-000089896,USR-00029342,2025-12-09 02:25:14,2025-12-09 02:27:49.360984,2025-12-09,155,Desktop,Direct,CA,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008699,962.520,1
SES-000090146,USR-00014544,2025-12-09 15:03:44,2025-12-09 15:06:36.832255,2025-12-09,172,Desktop,Direct,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008735,60.480,1
SES-000090225,USR-00023247,2025-12-09 18:47:47,2025-12-09 18:50:18.836802,2025-12-09,151,Mobile,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008750,83.880,1
SES-000090229,USR-00008937,2025-12-09 19:04:04,2025-12-09 19:07:16.643702,2025-12-09,192,Mobile,Direct,FR,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008751,218.700,1
SES-000090361,USR-00016639,2025-12-10 00:49:54,2025-12-10 00:54:36.734165,2025-12-10,282,Mobile,Email,UK,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008761,341.460,1
SES-000091365,USR-00019493,2025-12-12 03:31:00,2025-12-12 03:35:29.588939,2025-12-12,269,Desktop,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008902,30.340,1
SES-000091586,USR-00006736,2025-12-12 14:00:05,2025-12-12 14:02:29.456572,2025-12-12,144,Desktop,Organic Search,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00008934,343.890,1
SES-000092162,USR-00011925,2025-12-13 19:50:24,2025-12-13 19:54:28.871091,2025-12-13,244,Mobile,Email,UK,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009006,450.300,1
SES-000092206,USR-00021156,2025-12-13 22:20:36,2025-12-13 22:25:47.455001,2025-12-13,311,Desktop,Direct,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009013,68.320,1
SES-000092689,USR-00024163,2025-12-14 23:50:29,2025-12-14 23:54:24.693247,2025-12-14,235,Mobile,Direct,DE,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009063,75.490,1
SES-000092935,USR-00017234,2025-12-15 13:16:29,2025-12-15 13:20:10.030074,2025-12-15,221,Desktop,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009097,152.450,1
SES-000092941,USR-00002715,2025-12-15 13:46:37,2025-12-15 13:48:50.896461,2025-12-15,133,Desktop,Email,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009099,615.880,1
SES-000093407,USR-00008399,2025-12-16 14:23:59,2025-12-16 14:29:43.601389,2025-12-16,344,Desktop,Organic Search,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009160,309.780,1
SES-000093682,USR-00028717,2025-12-17 04:57:18,2025-12-17 05:00:30.952863,2025-12-17,192,Tablet,Organic Search,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009199,140.710,1
SES-000093940,USR-00009710,2025-12-17 18:26:42,2025-12-17 18:31:03.145046,2025-12-17,261,Mobile,Email,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009237,202.630,1
SES-000094324,USR-00018934,2025-12-18 14:05:22,2025-12-18 14:08:38.470584,2025-12-18,196,Mobile,Email,CA,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009293,174.370,1
SES-000094602,USR-00005668,2025-12-19 04:59:04,2025-12-19 05:02:40.831254,2025-12-19,216,Desktop,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009338,74.660,1
SES-000094782,USR-00007072,2025-12-19 15:24:19,2025-12-19 15:26:56.513883,2025-12-19,157,Mobile,Organic Search,DE,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009364,57.940,1
SES-000094893,USR-00002769,2025-12-19 20:38:16,2025-12-19 20:42:27.897881,2025-12-19,251,Desktop,Email,UK,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009377,238.680,1
SES-000095535,USR-00007043,2025-12-21 03:50:52,2025-12-21 03:54:51.19197,2025-12-21,239,Desktop,Organic Search,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009450,43.870,1
SES-000095659,USR-00018823,2025-12-21 10:37:58,2025-12-21 10:41:08.698544,2025-12-21,190,Mobile,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009462,46.900,1
SES-000095709,USR-00003320,2025-12-21 12:45:15,2025-12-21 12:47:25.339177,2025-12-21,130,Mobile,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009470,42.510,1
SES-000096481,USR-00019954,2025-12-23 05:15:33,2025-12-23 05:18:54.215291,2025-12-23,201,Tablet,Email,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009563,34.120,1
SES-000096491,USR-00000297,2025-12-23 05:57:25,2025-12-23 06:00:18.37796,2025-12-23,173,Mobile,Direct,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009565,87.660,1
SES-000097047,USR-00027543,2025-12-24 11:14:29,2025-12-24 11:18:56.773891,2025-12-24,267,Tablet,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009633,240.830,1
SES-000097147,USR-00014068,2025-12-24 17:56:25,2025-12-24 18:00:56.372408,2025-12-24,271,Desktop,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009645,43.870,1
SES-000097181,USR-00002772,2025-12-24 19:57:48,2025-12-24 20:01:24.068537,2025-12-24,216,Mobile,Organic Search,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009650,222.120,1
SES-000097321,USR-00003945,2025-12-25 04:13:19,2025-12-25 04:16:05.388237,2025-12-25,166,Tablet,Direct,UK,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009668,124.470,1
SES-000097357,USR-00013205,2025-12-25 05:35:41,2025-12-25 05:40:03.84257,2025-12-25,262,Mobile,Organic Search,UK,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009671,56.640,1
SES-000097702,USR-00023091,2025-12-26 01:05:12,2025-12-26 01:09:22.174412,2025-12-26,250,Mobile,Organic Search,FR,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009719,132.000,1
SES-000098000,USR-00027892,2025-12-26 17:40:11,2025-12-26 17:43:21.224364,2025-12-26,190,Desktop,Email,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009759,163.180,1
SES-000098394,USR-00007906,2025-12-27 15:02:52,2025-12-27 15:05:38.604437,2025-12-27,166,Mobile,Email,CA,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009818,72.230,1
SES-000098445,USR-00006094,2025-12-27 17:15:01,2025-12-27 17:19:14.853874,2025-12-27,253,Desktop,Direct,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009826,970.960,1
SES-000098827,USR-00029111,2025-12-28 11:34:35,2025-12-28 11:38:11.888381,2025-12-28,216,Mobile,Email,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009865,96.440,1
SES-000098948,USR-00004536,2025-12-28 17:11:02,2025-12-28 17:14:10.416392,2025-12-28,188,Desktop,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009882,206.030,1
SES-000099582,USR-00008258,2025-12-30 00:30:04,2025-12-30 00:33:26.269199,2025-12-30,202,Tablet,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00009977,310.760,1
SES-000001839,USR-00028391,2025-01-19 10:40:21,2025-01-19 10:43:04.836618,2025-01-19,163,Desktop,Direct,FR,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000054,470.520,1
SES-000004504,USR-00026670,2025-02-12 09:50:07,2025-02-12 09:52:13.270074,2025-02-12,126,Tablet,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000166,260.310,1
SES-000004518,USR-00002201,2025-02-12 12:49:06,2025-02-12 12:53:04.390151,2025-02-12,238,Desktop,Direct,UK,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000168,92.000,1
SES-000004865,USR-00015169,2025-02-15 07:10:53,2025-02-15 07:13:31.059181,2025-02-15,158,Desktop,Direct,UK,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000194,47.380,1
SES-000006079,USR-00004704,2025-02-24 14:11:17,2025-02-24 14:14:07.9848,2025-02-24,170,Tablet,Email,AU,Regular,control,false,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000249,85.000,1
SES-000006105,USR-00017611,2025-02-24 20:14:54,2025-02-24 20:19:14.813289,2025-02-24,260,Tablet,Organic Search,US,Regular,treatment,false,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000250,246.800,1
SES-000006130,USR-00025003,2025-02-25 01:38:57,2025-02-25 01:41:30.95846,2025-02-25,153,Mobile,Organic Search,UK,VIP,control,false,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000253,729.690,1
SES-000006133,USR-00028913,2025-02-25 01:56:53,2025-02-25 02:02:18.553999,2025-02-25,325,Desktop,Email,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000254,46.570,1
SES-000006980,USR-00011002,2025-03-03 10:42:01,2025-03-03 10:45:06.473525,2025-03-03,185,Mobile,Direct,FR,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000302,82.070,1
SES-000007194,USR-00005321,2025-03-04 23:23:24,2025-03-04 23:29:27.194036,2025-03-04,363,Desktop,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000317,67.680,1
SES-000008245,USR-00020725,2025-03-12 11:49:26,2025-03-12 11:53:24.963908,2025-03-12,238,Desktop,Direct,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000371,749.650,1
SES-000008492,USR-00009203,2025-03-14 03:18:22,2025-03-14 03:20:45.789833,2025-03-14,143,Desktop,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000387,594.260,1
SES-000008622,USR-00016237,2025-03-15 03:06:00,2025-03-15 03:08:40.976039,2025-03-15,160,Desktop,Direct,US,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000396,352.880,1
SES-000009002,USR-00009201,2025-03-17 18:21:45,2025-03-17 18:26:03.684491,2025-03-17,258,Mobile,Direct,AU,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000420,75.140,1
SES-000009281,USR-00008163,2025-03-19 13:40:54,2025-03-19 13:45:21.155023,2025-03-19,267,Desktop,Email,FR,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000443,176.330,1
SES-000009948,USR-00014949,2025-03-23 22:06:38,2025-03-23 22:10:16.820053,2025-03-23,218,Desktop,Paid Search,UK,Regular,treatment,false,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000483,234.880,1
SES-000011825,USR-00028584,2025-04-05 05:37:02,2025-04-05 05:41:41.676145,2025-04-05,279,Desktop,Email,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000582,199.700,1
SES-000012186,USR-00029434,2025-04-07 08:46:01,2025-04-07 08:48:40.270166,2025-04-07,159,Tablet,Direct,CA,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000609,132.000,1
SES-000012467,USR-00018317,2025-04-09 01:38:49,2025-04-09 01:42:49.545934,2025-04-09,240,Mobile,Paid Search,CA,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000625,37.160,1
SES-000012661,USR-00000693,2025-04-10 08:10:14,2025-04-10 08:13:07.404782,2025-04-10,173,Desktop,Direct,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000641,22.540,1
SES-000012834,USR-00022841,2025-04-11 09:00:30,2025-04-11 09:04:16.214455,2025-04-11,226,Tablet,Email,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000650,103.260,1
SES-000012897,USR-00011521,2025-04-11 17:27:31,2025-04-11 17:31:54.284075,2025-04-11,263,Mobile,Direct,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000655,30.880,1
SES-000013582,USR-00008161,2025-04-15 17:46:18,2025-04-15 17:52:13.387968,2025-04-15,355,Mobile,Direct,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000698,74.660,1
SES-000014062,USR-00024137,2025-04-18 10:02:27,2025-04-18 10:05:48.875645,2025-04-18,201,Desktop,Organic Search,DE,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000730,22.540,1
SES-000015424,USR-00014958,2025-04-26 04:56:03,2025-04-26 04:58:39.838331,2025-04-26,156,Tablet,Paid Search,CA,Regular,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000819,155.870,1
SES-000015545,USR-00003582,2025-04-26 18:48:19,2025-04-26 18:50:02.769023,2025-04-26,103,Desktop,Email,US,VIP,treatment,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000828,364.850,1
SES-000016195,USR-00020843,2025-04-30 14:08:33,2025-04-30 14:11:35.699095,2025-04-30,182,Desktop,Organic Search,CA,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000879,90.580,1
SES-000016977,USR-00023458,2025-05-05 01:44:40,2025-05-05 01:48:04.042659,2025-05-05,204,Mobile,Direct,CA,Regular,control,false,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000941,188.340,1
SES-000017163,USR-00002948,2025-05-06 01:03:08,2025-05-06 01:06:54.712922,2025-05-06,226,Desktop,Direct,US,VIP,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000951,113.000,1
SES-000017345,USR-00010504,2025-05-07 00:51:44,2025-05-07 00:55:12.727468,2025-05-07,208,Desktop,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000966,437.310,1
SES-000017349,USR-00020808,2025-05-07 01:15:14,2025-05-07 01:18:05.095929,2025-05-07,171,Desktop,Email,US,Regular,control,true,true,true,true,true,true,true,1,1,1,1,1,1,6,6,6_purchase,6,ORD-00000967,40.620,1
