order_id,session_id,user_id,order_timestamp,order_date,status,subtotal,subtotal_amount,shipping_fee,shipping_amount,tax_amount,discount_amount,total_amount,payment_method,ab_variant,item_count,total_items_count,distinct_products_count,total_cost,total_cogs,gross_margin_amount,gross_profit,margin_rate,primary_product_category,user_order_sequence,is_first_order,is_repeat_order,days_since_prior_order,days_since_user_signup,device_type,traffic_source,country,customer_segment
ORD-00000151,SES-000004330,USR-00025457,2025-02-11 00:26:43.402561,2025-02-11,completed,296.970,296.970,0.000,0.000,22.050,29.700,289.320,Credit Card,control,3,3,1,135.720,135.720,161.250,161.250,0.5429841398121021,Apparel,1,true,false,,23,Mobile,Referral,UK,VIP
ORD-00000152,SES-000004341,USR-00007847,2025-02-11 02:29:54.763693,2025-02-11,completed,55.990,55.990,5.990,5.990,4.620,0.000,66.600,Credit Card,treatment,1,1,1,23.350,23.350,32.640,32.640,0.5829612430791212,Apparel,1,true,false,,0,Desktop,Organic Search,AU,Regular
ORD-00000153,SES-000004344,USR-00026292,2025-02-11 02:46:31.946507,2025-02-11,completed,301.480,301.480,0.000,0.000,24.870,0.000,326.350,Credit Card,control,2,2,2,141.360,141.360,160.120,160.120,0.531113175003317,Sports & Outdoors,1,true,false,,0,Mobile,Email,US,Regular
ORD-00000154,SES-000004351,USR-00010866,2025-02-11 03:22:13.58035,2025-02-11,completed,298.980,298.980,0.000,0.000,24.670,0.000,323.650,Credit Card,treatment,2,2,2,131.940,131.940,167.040,167.040,0.5586995785671282,Sports & Outdoors,1,true,false,,5,Mobile,Email,UK,Regular
ORD-00000155,SES-000004353,USR-00002928,2025-02-11 03:44:08.663438,2025-02-11,completed,434.480,434.480,0.000,0.000,32.260,43.450,423.290,Credit Card,treatment,2,2,2,241.470,241.470,193.010,193.010,0.4442321856011784,Electronics,1,true,false,,15,Mobile,Email,US,VIP
ORD-00000156,SES-000004359,USR-00021684,2025-02-11 04:26:47.022262,2025-02-11,completed,180.990,180.990,0.000,0.000,14.930,0.000,195.920,Klarna,treatment,1,1,1,84.810,84.810,96.180,96.180,0.5314105751698989,Home & Kitchen,1,true,false,,0,Mobile,Social,US,Regular
ORD-00000157,SES-000004383,USR-00011339,2025-02-11 09:02:13.287584,2025-02-11,completed,193.970,193.970,0.000,0.000,14.400,19.400,188.970,PayPal,control,3,3,2,76.630,76.630,117.340,117.340,0.6049389080785689,Home & Kitchen,1,true,false,,26,Mobile,Direct,US,VIP
ORD-00000158,SES-000004394,USR-00003519,2025-02-11 10:26:17.518203,2025-02-11,completed,44.990,44.990,5.990,5.990,3.710,0.000,54.690,PayPal,treatment,1,1,1,16.410,16.410,28.580,28.580,0.635252278284063,Beauty & Personal Care,2,false,true,10,18,Mobile,Organic Search,US,Bargain
ORD-00000159,SES-000004414,USR-00018013,2025-02-11 14:10:04.122998,2025-02-11,completed,37.490,37.490,5.990,5.990,2.780,3.750,42.510,PayPal,control,1,1,1,12.610,12.610,24.880,24.880,0.6636436383035476,Beauty & Personal Care,1,true,false,,10,Tablet,Email,UK,VIP
ORD-00000160,SES-000004431,USR-00003744,2025-02-11 16:54:07.978869,2025-02-11,completed,31.990,31.990,5.990,5.990,2.640,0.000,40.620,Apple Pay,control,1,1,1,14.200,14.200,17.790,17.790,0.5561112847764926,Apparel,1,true,false,,20,Mobile,Organic Search,US,Bargain
ORD-00000161,SES-000004455,USR-00026651,2025-02-11 22:52:45.326957,2025-02-11,completed,110.990,110.990,0.000,0.000,9.160,0.000,120.150,PayPal,treatment,1,1,1,51.160,51.160,59.830,59.830,0.5390575727543022,Apparel,1,true,false,,0,Mobile,Paid Search,US,Regular
ORD-00000162,SES-000004480,USR-00014144,2025-02-12 04:50:28.695232,2025-02-12,completed,103.980,103.980,0.000,0.000,7.720,10.400,101.300,Credit Card,treatment,2,2,1,29.200,29.200,74.780,74.780,0.7191767647624543,Beauty & Personal Care,1,true,false,,39,Tablet,Direct,DE,VIP
ORD-00000163,SES-000004481,USR-00019140,2025-02-12 05:00:02.379822,2025-02-12,completed,900.960,900.960,0.000,0.000,74.330,0.000,975.290,Apple Pay,control,4,4,3,508.150,508.150,392.810,392.810,0.43599049902326403,Sports & Outdoors,1,true,false,,0,Mobile,Direct,UK,Regular
ORD-00000164,SES-000004483,USR-00028804,2025-02-12 05:05:29.083168,2025-02-12,completed,217.480,217.480,0.000,0.000,16.150,21.750,211.880,PayPal,control,2,2,2,108.060,108.060,109.420,109.420,0.5031267242964871,Sports & Outdoors,1,true,false,,42,Desktop,Direct,DE,VIP
ORD-00000165,SES-000004496,USR-00013952,2025-02-12 08:06:02.635467,2025-02-12,completed,113.490,113.490,0.000,0.000,9.360,0.000,122.850,Klarna,control,1,1,1,52.530,52.530,60.960,60.960,0.5371398361089083,Home & Kitchen,1,true,false,,0,Desktop,Organic Search,US,Regular
ORD-00000166,SES-000004504,USR-00026670,2025-02-12 09:52:06.249739,2025-02-12,completed,240.470,240.470,0.000,0.000,19.840,0.000,260.310,Apple Pay,control,3,3,3,111.590,111.590,128.880,128.880,0.5359504304071194,Electronics,1,true,false,,3,Tablet,Email,US,Regular
ORD-00000167,SES-000004515,USR-00007197,2025-02-12 12:17:07.033295,2025-02-12,completed,150.980,150.980,0.000,0.000,11.210,15.100,147.090,Credit Card,treatment,2,2,2,62.790,62.790,88.190,88.190,0.5841171016028613,Home & Kitchen,1,true,false,,0,Mobile,Direct,AU,VIP
ORD-00000168,SES-000004518,USR-00002201,2025-02-12 12:52:41.100734,2025-02-12,completed,84.990,84.990,0.000,0.000,7.010,0.000,92.000,Credit Card,treatment,1,1,1,33.730,33.730,51.260,51.260,0.6031297799741147,Beauty & Personal Care,1,true,false,,13,Desktop,Direct,UK,Regular
ORD-00000169,SES-000004524,USR-00007259,2025-02-12 15:20:19.005712,2025-02-12,completed,145.970,145.970,0.000,0.000,10.840,14.600,142.210,Credit Card,treatment,3,3,3,43.440,43.440,102.530,102.530,0.7024046036856888,Beauty & Personal Care,1,true,false,,22,Desktop,Paid Search,UK,VIP
ORD-00000170,SES-000004525,USR-00020328,2025-02-12 15:29:44.299285,2025-02-12,completed,427.480,427.480,0.000,0.000,35.270,0.000,462.750,PayPal,control,2,2,2,224.800,224.800,202.680,202.680,0.4741274445588098,Sports & Outdoors,1,true,false,,0,Desktop,Organic Search,UK,Regular
ORD-00000171,SES-000004526,USR-00007191,2025-02-12 15:44:16.675969,2025-02-12,completed,22.990,22.990,5.990,5.990,1.710,2.300,28.390,Apple Pay,treatment,1,1,1,8.270,8.270,14.720,14.720,0.6402783819051763,Beauty & Personal Care,1,true,false,,7,Desktop,Direct,US,VIP
ORD-00000172,SES-000004530,USR-00003806,2025-02-12 16:23:38.924589,2025-02-12,completed,214.990,214.990,0.000,0.000,16.850,10.750,221.090,Klarna,control,1,1,1,101.720,101.720,113.270,113.270,0.5268617144983487,Sports & Outdoors,1,true,false,,24,Desktop,Social,US,Regular
ORD-00000173,SES-000004535,USR-00024428,2025-02-12 16:58:00.978757,2025-02-12,completed,118.980,118.980,0.000,0.000,8.830,11.900,115.910,Credit Card,control,2,2,2,46.430,46.430,72.550,72.550,0.609766347285258,Beauty & Personal Care,1,true,false,,12,Tablet,Email,US,VIP
ORD-00000174,SES-000004557,USR-00008691,2025-02-12 21:48:59.125023,2025-02-12,completed,64.990,64.990,5.990,5.990,5.360,0.000,76.340,Apple Pay,treatment,1,1,1,25.310,25.310,39.680,39.680,0.6105554700723188,Beauty & Personal Care,1,true,false,,0,Mobile,Email,US,Regular
ORD-00000175,SES-000004601,USR-00000829,2025-02-13 06:14:08.189654,2025-02-13,completed,344.970,344.970,0.000,0.000,27.040,17.250,354.760,Apple Pay,control,3,3,1,138.900,138.900,206.070,206.070,0.5973562918514653,Apparel,1,true,false,,8,Desktop,Direct,US,Regular
ORD-00000176,SES-000004612,USR-00019880,2025-02-13 08:32:14.808902,2025-02-13,completed,677.940,677.940,0.000,0.000,50.340,67.790,660.490,Apple Pay,treatment,6,6,2,317.190,317.190,360.750,360.750,0.5321267368793698,Home & Kitchen,1,true,false,,0,Desktop,Paid Search,UK,VIP
ORD-00000177,SES-000004623,USR-00001201,2025-02-13 10:37:38.033507,2025-02-13,completed,42.490,42.490,5.990,5.990,3.510,0.000,51.990,Credit Card,control,1,1,1,17.540,17.540,24.950,24.950,0.5871969875264768,Apparel,1,true,false,,20,Desktop,Direct,CA,Regular
ORD-00000178,SES-000004644,USR-00009118,2025-02-13 14:54:28.405179,2025-02-13,completed,129.990,129.990,0.000,0.000,9.650,13.000,126.640,Credit Card,control,1,1,1,78.720,78.720,51.270,51.270,0.39441495499653817,Electronics,1,true,false,,11,Mobile,Email,US,VIP
ORD-00000179,SES-000004675,USR-00028865,2025-02-13 19:57:15.57498,2025-02-13,completed,107.490,107.490,0.000,0.000,8.870,0.000,116.360,Credit Card,control,1,1,1,45.050,45.050,62.440,62.440,0.5808912456972741,Apparel,1,true,false,,21,Mobile,Email,US,Bargain
ORD-00000180,SES-000004682,USR-00004124,2025-02-13 21:09:40.640666,2025-02-13,completed,100.980,100.980,0.000,0.000,8.330,0.000,109.310,Credit Card,treatment,2,2,2,47.460,47.460,53.520,53.520,0.5300059417706476,Sports & Outdoors,1,true,false,,0,Mobile,Paid Search,US,Regular
ORD-00000181,SES-000004706,USR-00028957,2025-02-14 02:30:13.447498,2025-02-14,completed,72.990,72.990,5.990,5.990,6.020,0.000,85.000,Credit Card,treatment,1,1,1,36.230,36.230,36.760,36.760,0.5036306343334703,Home & Kitchen,1,true,false,,0,Mobile,Organic Search,UK,Regular
ORD-00000182,SES-000004712,USR-00001880,2025-02-14 03:14:35.519859,2025-02-14,completed,204.990,204.990,0.000,0.000,15.220,20.500,199.710,Credit Card,control,1,1,1,100.600,100.600,104.390,104.390,0.5092443533830918,Sports & Outdoors,1,true,false,,22,Mobile,Email,DE,VIP
ORD-00000183,SES-000004716,USR-00026351,2025-02-14 04:15:00.95163,2025-02-14,completed,271.990,271.990,0.000,0.000,20.200,27.200,264.990,Credit Card,control,1,1,1,147.220,147.220,124.770,124.770,0.45873010037133716,Electronics,1,true,false,,14,Desktop,Direct,US,VIP
ORD-00000184,SES-000004717,USR-00008973,2025-02-14 04:26:28.459018,2025-02-14,completed,149.980,149.980,0.000,0.000,12.370,0.000,162.350,PayPal,control,2,2,2,59.040,59.040,90.940,90.940,0.6063475130017336,Beauty & Personal Care,1,true,false,,0,Desktop,Paid Search,US,Regular
ORD-00000185,SES-000004724,USR-00023811,2025-02-14 05:43:17.58496,2025-02-14,completed,24.990,24.990,5.990,5.990,2.060,0.000,33.040,Apple Pay,treatment,1,1,1,6.910,6.910,18.080,18.080,0.7234893957583033,Beauty & Personal Care,1,true,false,,0,Mobile,Organic Search,CA,Regular
ORD-00000186,SES-000004751,USR-00006047,2025-02-14 10:29:56.206284,2025-02-14,completed,1326.440,1326.440,0.000,0.000,109.430,0.000,1435.870,Credit Card,treatment,6,6,3,777.070,777.070,549.370,549.370,0.4141687524501674,Sports & Outdoors,1,true,false,,0,Desktop,Organic Search,US,Regular
ORD-00000187,SES-000004769,USR-00000013,2025-02-14 13:42:14.365534,2025-02-14,completed,196.970,196.970,0.000,0.000,16.250,0.000,213.220,Credit Card,treatment,3,3,2,85.800,85.800,111.170,111.170,0.5644006701528151,Home & Kitchen,1,true,false,,0,Desktop,Organic Search,US,Regular
ORD-00000188,SES-000004771,USR-00017153,2025-02-14 15:02:45.062321,2025-02-14,completed,105.990,105.990,0.000,0.000,8.740,0.000,114.730,Credit Card,control,1,1,1,56.370,56.370,49.620,49.620,0.4681573733371073,Sports & Outdoors,1,true,false,,0,Tablet,Social,US,Regular
ORD-00000189,SES-000004774,USR-00008773,2025-02-14 15:29:55.981798,2025-02-14,completed,149.980,149.980,0.000,0.000,11.140,15.000,146.120,Apple Pay,treatment,2,2,2,80.470,80.470,69.510,69.510,0.46346179490598755,Sports & Outdoors,1,true,false,,33,Desktop,Email,US,VIP
ORD-00000190,SES-000004794,USR-00014058,2025-02-14 18:50:40.998969,2025-02-14,completed,245.990,245.990,0.000,0.000,20.290,0.000,266.280,PayPal,control,1,1,1,110.000,110.000,135.990,135.990,0.5528273507053132,Sports & Outdoors,1,true,false,,40,Desktop,Email,US,Bargain
ORD-00000191,SES-000004824,USR-00003016,2025-02-15 00:21:43.050536,2025-02-15,completed,162.990,162.990,0.000,0.000,13.450,0.000,176.440,PayPal,treatment,1,1,1,86.220,86.220,76.770,76.770,0.47101049144119267,Home & Kitchen,2,false,true,7,10,Desktop,Organic Search,US,Regular
ORD-00000192,SES-000004842,USR-00016096,2025-02-15 04:05:27.821668,2025-02-15,completed,146.480,146.480,0.000,0.000,11.480,7.320,150.640,Apple Pay,control,2,2,2,66.690,66.690,79.790,79.790,0.5447160021845987,Sports & Outdoors,1,true,false,,0,Desktop,Paid Search,FR,Regular
ORD-00000193,SES-000004852,USR-00022089,2025-02-15 05:13:50.710725,2025-02-15,completed,105.990,105.990,0.000,0.000,8.740,0.000,114.730,PayPal,treatment,1,1,1,49.950,49.950,56.040,56.040,0.5287291253891877,Home & Kitchen,1,true,false,,28,Mobile,Organic Search,CA,Regular
ORD-00000194,SES-000004865,USR-00015169,2025-02-15 07:13:02.041702,2025-02-15,completed,42.490,42.490,5.990,5.990,3.150,4.250,47.380,Credit Card,treatment,1,1,1,17.540,17.540,24.950,24.950,0.5871969875264768,Apparel,1,true,false,,42,Desktop,Direct,UK,VIP
ORD-00000195,SES-000004869,USR-00013028,2025-02-15 07:30:10.825534,2025-02-15,completed,42.990,42.990,5.990,5.990,3.190,4.300,47.870,Credit Card,control,1,1,1,22.680,22.680,20.310,20.310,0.47243545010467547,Sports & Outdoors,1,true,false,,37,Desktop,Direct,US,VIP
ORD-00000196,SES-000004882,USR-00019366,2025-02-15 10:33:35.585998,2025-02-15,completed,127.470,127.470,0.000,0.000,9.460,12.750,124.180,Apple Pay,control,3,3,1,52.620,52.620,74.850,74.850,0.5871969875264768,Apparel,1,true,false,,34,Desktop,Email,UK,VIP
ORD-00000197,SES-000004934,USR-00020463,2025-02-15 19:15:55.115393,2025-02-15,completed,370.970,370.970,0.000,0.000,30.610,0.000,401.580,PayPal,control,3,3,2,189.830,189.830,181.140,181.140,0.48828746259805367,Home & Kitchen,1,true,false,,22,Mobile,Email,FR,Regular
ORD-00000198,SES-000004944,USR-00006497,2025-02-15 20:56:37.504086,2025-02-15,completed,145.480,145.480,0.000,0.000,12.000,0.000,157.480,Credit Card,treatment,2,2,2,68.110,68.110,77.370,77.370,0.5318256805059115,Sports & Outdoors,1,true,false,,0,Desktop,Direct,US,Bargain
ORD-00000199,SES-000004969,USR-00007039,2025-02-16 00:22:43.193078,2025-02-16,completed,269.980,269.980,0.000,0.000,22.270,0.000,292.250,Credit Card,control,2,2,2,126.890,126.890,143.090,143.090,0.5300022223868435,Sports & Outdoors,1,true,false,,1,Tablet,Direct,US,Regular
ORD-00000200,SES-000005055,USR-00017549,2025-02-16 17:09:24.906043,2025-02-16,completed,316.990,316.990,0.000,0.000,26.150,0.000,343.140,Credit Card,control,1,1,1,172.800,172.800,144.190,144.190,0.45487239345089747,Electronics,1,true,false,,0,Mobile,Organic Search,UK,Bargain
ORD-00000201,SES-000005056,USR-00027957,2025-02-16 17:18:24.264413,2025-02-16,completed,140.980,140.980,0.000,0.000,11.630,0.000,152.610,Credit Card,control,2,2,1,55.520,55.520,85.460,85.460,0.6061852745070223,Beauty & Personal Care,1,true,false,,28,Desktop,Email,US,Regular
ORD-00000202,SES-000005083,USR-00018679,2025-02-16 21:38:48.240737,2025-02-16,completed,214.990,214.990,0.000,0.000,15.960,21.500,209.450,Credit Card,treatment,1,1,1,101.720,101.720,113.270,113.270,0.5268617144983487,Sports & Outdoors,1,true,false,,6,Desktop,Direct,FR,VIP
ORD-00000203,SES-000005084,USR-00004213,2025-02-16 21:49:32.827838,2025-02-16,completed,679.980,679.980,0.000,0.000,56.100,0.000,736.080,Apple Pay,treatment,2,2,1,417.940,417.940,262.040,262.040,0.3853642754198653,Electronics,1,true,false,,18,Mobile,Direct,US,Regular
ORD-00000204,SES-000005119,USR-00025401,2025-02-17 04:19:35.662543,2025-02-17,completed,302.980,302.980,0.000,0.000,22.500,30.300,295.180,PayPal,treatment,2,2,2,161.980,161.980,141.000,141.000,0.46537725262393553,Electronics,1,true,false,,29,Mobile,Direct,US,VIP
ORD-00000205,SES-000005154,USR-00025793,2025-02-17 10:03:21.650863,2025-02-17,completed,1126.460,1126.460,0.000,0.000,92.930,0.000,1219.390,PayPal,treatment,4,4,2,669.440,669.440,457.020,457.020,0.40571347406920794,Home & Kitchen,1,true,false,,16,Mobile,Direct,US,Regular
ORD-00000206,SES-000005156,USR-00010421,2025-02-17 10:13:48.607901,2025-02-17,completed,278.980,278.980,0.000,0.000,23.020,0.000,302.000,Apple Pay,treatment,2,2,2,141.290,141.290,137.690,137.690,0.4935479245824073,Sports & Outdoors,1,true,false,,0,Mobile,Direct,US,Regular
ORD-00000207,SES-000005178,USR-00010285,2025-02-17 13:53:16.538959,2025-02-17,completed,580.460,580.460,0.000,0.000,47.890,0.000,628.350,PayPal,control,4,4,3,316.160,316.160,264.300,264.300,0.4553285325431554,Sports & Outdoors,1,true,false,,11,Desktop,Organic Search,US,Regular
ORD-00000208,SES-000005191,USR-00002358,2025-02-17 18:12:34.817636,2025-02-17,completed,55.990,55.990,5.990,5.990,4.160,5.600,60.540,PayPal,control,1,1,1,23.350,23.350,32.640,32.640,0.5829612430791212,Apparel,1,true,false,,0,Desktop,Direct,US,VIP
ORD-00000209,SES-000005200,USR-00000989,2025-02-17 20:38:37.816891,2025-02-17,completed,42.990,42.990,5.990,5.990,3.550,0.000,52.530,Credit Card,control,1,1,1,22.680,22.680,20.310,20.310,0.47243545010467547,Sports & Outdoors,1,true,false,,0,Desktop,Email,US,Regular
ORD-00000210,SES-000005213,USR-00005916,2025-02-17 22:45:30.557493,2025-02-17,completed,391.990,391.990,0.000,0.000,29.110,39.200,381.900,PayPal,treatment,1,1,1,223.930,223.930,168.060,168.060,0.4287354269241562,Electronics,1,true,false,,27,Desktop,Social,UK,VIP
ORD-00000211,SES-000005232,USR-00025227,2025-02-18 02:08:54.299095,2025-02-18,completed,337.990,337.990,0.000,0.000,27.880,0.000,365.870,Credit Card,treatment,1,1,1,200.360,200.360,137.630,137.630,0.40720139649102044,Electronics,1,true,false,,23,Desktop,Email,US,Regular
ORD-00000212,SES-000005233,USR-00029769,2025-02-18 02:24:33.924344,2025-02-18,completed,63.980,63.980,5.990,5.990,4.750,6.400,68.320,Apple Pay,control,2,2,1,28.400,28.400,35.580,35.580,0.5561112847764926,Apparel,1,true,false,,26,Mobile,Direct,US,VIP
ORD-00000213,SES-000005236,USR-00018631,2025-02-18 02:53:59.738351,2025-02-18,completed,230.980,230.980,0.000,0.000,17.150,23.100,225.030,Credit Card,control,2,2,2,108.690,108.690,122.290,122.290,0.5294397783357867,Sports & Outdoors,3,false,true,36,40,Mobile,Organic Search,US,VIP
ORD-00000214,SES-000005245,USR-00007141,2025-02-18 04:39:33.310247,2025-02-18,completed,374.490,374.490,0.000,0.000,27.810,37.450,364.850,Klarna,treatment,1,1,1,207.750,207.750,166.740,166.740,0.4452455339261396,Electronics,2,false,true,18,18,Mobile,Organic Search,US,VIP
ORD-00000215,SES-000005273,USR-00011419,2025-02-18 10:09:50.764168,2025-02-18,completed,618.960,618.960,0.000,0.000,51.060,0.000,670.020,Apple Pay,control,4,4,2,337.380,337.380,281.580,281.580,0.4549243892981775,Home & Kitchen,1,true,false,,24,Desktop,Organic Search,UK,Regular
ORD-00000216,SES-000005278,USR-00008213,2025-02-18 11:25:30.650876,2025-02-18,completed,391.990,391.990,0.000,0.000,32.340,0.000,424.330,Apple Pay,control,1,1,1,223.930,223.930,168.060,168.060,0.4287354269241562,Electronics,1,true,false,,0,Desktop,Direct,US,Regular
ORD-00000217,SES-000005282,USR-00025880,2025-02-18 12:11:25.384771,2025-02-18,completed,474.970,474.970,0.000,0.000,39.190,0.000,514.160,Credit Card,treatment,3,3,2,226.510,226.510,248.460,248.460,0.523106722529844,Sports & Outdoors,1,true,false,,0,Mobile,Email,FR,Regular
ORD-00000218,SES-000005295,USR-00013180,2025-02-18 15:01:00.565938,2025-02-18,completed,135.980,135.980,0.000,0.000,10.100,13.600,132.480,Klarna,control,2,2,1,58.420,58.420,77.560,77.560,0.5703779967642301,Apparel,2,false,true,9,10,Desktop,Email,US,VIP
ORD-00000219,SES-000005304,USR-00023254,2025-02-18 16:11:48.010816,2025-02-18,completed,359.970,359.970,0.000,0.000,26.730,36.000,350.700,PayPal,control,3,3,3,161.210,161.210,198.760,198.760,0.5521571242047948,Home & Kitchen,1,true,false,,2,Desktop,Organic Search,UK,VIP
ORD-00000220,SES-000005313,USR-00000744,2025-02-18 18:55:46.198817,2025-02-18,completed,33.490,33.490,5.990,5.990,2.490,3.350,38.620,PayPal,treatment,1,1,1,15.830,15.830,17.660,17.660,0.5273215885338907,Home & Kitchen,1,true,false,,32,Mobile,Direct,US,VIP
ORD-00000221,SES-000005365,USR-00018665,2025-02-19 01:58:52.300003,2025-02-19,completed,27.990,27.990,5.990,5.990,2.310,0.000,36.290,Credit Card,treatment,1,1,1,11.510,11.510,16.480,16.480,0.588781707752769,Apparel,1,true,false,,0,Tablet,Organic Search,UK,Regular
ORD-00000222,SES-000005391,USR-00008984,2025-02-19 04:48:20.877106,2025-02-19,completed,40.990,40.990,5.990,5.990,3.380,0.000,50.360,PayPal,treatment,1,1,1,18.260,18.260,22.730,22.730,0.5545254940229324,Apparel,1,true,false,,26,Desktop,Email,US,Regular
ORD-00000223,SES-000005417,USR-00004833,2025-02-19 09:47:33.021841,2025-02-19,completed,31.990,31.990,5.990,5.990,2.640,0.000,40.620,Credit Card,control,1,1,1,14.200,14.200,17.790,17.790,0.5561112847764926,Apparel,1,true,false,,0,Desktop,Paid Search,UK,Bargain
ORD-00000224,SES-000005451,USR-00027835,2025-02-19 15:34:34.537416,2025-02-19,completed,118.490,118.490,0.000,0.000,8.800,11.850,115.440,Credit Card,control,1,1,1,48.710,48.710,69.780,69.780,0.5889104565786143,Home & Kitchen,1,true,false,,17,Desktop,Paid Search,UK,VIP
ORD-00000225,SES-000005452,USR-00015480,2025-02-19 15:34:40.67194,2025-02-19,completed,100.990,100.990,0.000,0.000,8.330,0.000,109.320,Apple Pay,treatment,1,1,1,39.040,39.040,61.950,61.950,0.6134270719873255,Apparel,1,true,false,,38,Mobile,Email,US,Regular
ORD-00000226,SES-000005504,USR-00015147,2025-02-20 01:21:49.849993,2025-02-20,completed,214.990,214.990,0.000,0.000,15.960,21.500,209.450,Credit Card,control,1,1,1,101.720,101.720,113.270,113.270,0.5268617144983487,Sports & Outdoors,1,true,false,,6,Mobile,Email,US,VIP
