user_id,cohort_month,activity_month,month_number,month_offset,customer_segment,country,acquisition_channel,signup_cohort_month,monthly_orders,orders_in_month,monthly_revenue,revenue_in_month,monthly_gross_profit,is_retained,is_active,cumulative_orders,cumulative_revenue,cumulative_gross_profit
USR-00006984,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,US,Paid Search,2025-05-01 00:00:00,1,1,176.440,176.440,76.770,1,1,1,176.440,76.770
USR-00006984,2025-05-01 00:00:00,2025-07-01 00:00:00,2,2,Regular,US,Paid Search,2025-05-01 00:00:00,1,1,158.580,158.580,70.930,1,1,2,335.020,147.700
USR-00007024,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Paid Search,2025-04-01 00:00:00,1,1,160.190,160.190,87.940,1,1,1,160.190,87.940
USR-00007027,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Paid Search,2025-02-01 00:00:00,1,1,255.720,255.720,143.110,1,1,1,255.720,143.110
USR-00007029,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Social,2025-09-01 00:00:00,1,1,22.540,22.540,10.790,1,1,1,22.540,10.790
USR-00007059,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-09-01 00:00:00,1,1,84.990,84.990,44.190,1,1,1,84.990,44.190
USR-00007135,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Paid Search,2025-03-01 00:00:00,1,1,148.280,148.280,81.980,1,1,1,148.280,81.980
USR-00007175,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Organic Search,2025-04-01 00:00:00,1,1,149.050,149.050,83.490,1,1,1,149.050,83.490
USR-00007175,2025-06-01 00:00:00,2025-09-01 00:00:00,3,3,VIP,US,Organic Search,2025-04-01 00:00:00,1,1,227.450,227.450,128.740,1,1,2,376.500,212.230
USR-00007198,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Referral,2025-10-01 00:00:00,1,1,194.840,194.840,77.680,1,1,1,194.840,77.680
USR-00007233,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Paid Search,2025-07-01 00:00:00,1,1,34.120,34.120,16.620,1,1,1,34.120,16.620
USR-00007281,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,UK,Email,2025-02-01 00:00:00,1,1,421.050,421.050,227.000,1,1,1,421.050,227.000
USR-00007304,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,US,Direct,2025-03-01 00:00:00,1,1,114.180,114.180,57.740,1,1,1,114.180,57.740
USR-00007304,2025-03-01 00:00:00,2025-05-01 00:00:00,2,2,Regular,US,Direct,2025-03-01 00:00:00,1,1,343.140,343.140,144.190,1,1,2,457.320,201.930
USR-00007377,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,US,Organic Search,2025-04-01 00:00:00,1,1,74.020,74.020,45.770,1,1,1,74.020,45.770
USR-00007385,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Direct,2025-02-01 00:00:00,1,1,163.990,163.990,83.280,1,1,1,163.990,83.280
USR-00007463,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,AU,Paid Search,2025-06-01 00:00:00,1,1,107.160,107.160,53.750,1,1,1,107.160,53.750
USR-00007515,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Bargain,US,Direct,2025-10-01 00:00:00,1,1,609.420,609.420,246.410,1,1,1,609.420,246.410
USR-00007515,2025-10-01 00:00:00,2025-11-01 00:00:00,1,1,Bargain,US,Direct,2025-10-01 00:00:00,1,1,40.620,40.620,16.410,1,1,2,650.040,262.820
USR-00007621,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,CA,Social,2025-07-01 00:00:00,1,1,66.600,66.600,32.640,1,1,1,66.600,32.640
USR-00007691,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,DE,Direct,2025-01-01 00:00:00,1,1,24.380,24.380,10.790,1,1,1,24.380,10.790
USR-00007701,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Paid Search,2025-08-01 00:00:00,1,1,140.280,140.280,77.820,1,1,1,140.280,77.820
USR-00007701,2025-08-01 00:00:00,2025-10-01 00:00:00,2,2,VIP,US,Paid Search,2025-08-01 00:00:00,1,1,617.650,617.650,288.380,1,1,2,757.930,366.200
USR-00007704,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,AU,Organic Search,2025-08-01 00:00:00,2,2,287.530,287.530,120.090,1,1,2,287.530,120.090
USR-00007746,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,100.650,100.650,61.300,1,1,1,100.650,61.300
USR-00007746,2025-02-01 00:00:00,2025-03-01 00:00:00,1,1,Regular,US,Organic Search,2025-01-01 00:00:00,1,1,79.580,79.580,43.300,1,1,2,180.230,104.600
USR-00007771,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Paid Search,2025-06-01 00:00:00,1,1,298.760,298.760,99.830,1,1,1,298.760,99.830
USR-00007778,2025-01-01 00:00:00,2025-01-01 00:00:00,0,0,VIP,US,Direct,2025-01-01 00:00:00,1,1,46.900,46.900,26.810,1,1,1,46.900,26.810
USR-00007921,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,CA,Social,2025-08-01 00:00:00,1,1,479.530,479.530,207.730,1,1,1,479.530,207.730
USR-00008169,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,AU,Direct,2025-10-01 00:00:00,1,1,250.040,250.040,117.690,1,1,1,250.040,117.690
USR-00008183,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,UK,Social,2025-09-01 00:00:00,2,2,525.560,525.560,295.900,1,1,2,525.560,295.900
USR-00008266,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,CA,Paid Search,2025-03-01 00:00:00,1,1,49.820,49.820,28.580,1,1,1,49.820,28.580
USR-00008446,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Direct,2025-10-01 00:00:00,1,1,74.660,74.660,42.730,1,1,1,74.660,42.730
USR-00008452,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,US,Social,2025-06-01 00:00:00,1,1,336.080,336.080,198.340,1,1,1,336.080,198.340
USR-00008487,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,CA,Social,2025-11-01 00:00:00,1,1,86.080,86.080,43.970,1,1,1,86.080,43.970
USR-00008647,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-09-01 00:00:00,1,1,953.620,953.620,480.480,1,1,1,953.620,480.480
USR-00008711,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,UK,Organic Search,2025-07-01 00:00:00,1,1,49.820,49.820,28.580,1,1,1,49.820,28.580
USR-00008816,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,UK,Organic Search,2025-01-01 00:00:00,1,1,86.890,86.890,56.390,1,1,1,86.890,56.390
USR-00008863,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Paid Search,2025-06-01 00:00:00,1,1,61.190,61.190,23.420,1,1,1,61.190,23.420
USR-00008918,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Social,2025-10-01 00:00:00,1,1,36.290,36.290,16.480,1,1,1,36.290,16.480
USR-00008936,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,FR,Referral,2025-09-01 00:00:00,2,2,529.610,529.610,242.870,1,1,2,529.610,242.870
USR-00008988,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,US,Organic Search,2025-10-01 00:00:00,1,1,848.660,848.660,336.120,1,1,1,848.660,336.120
USR-00009009,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,UK,Direct,2025-08-01 00:00:00,1,1,387.710,387.710,234.290,1,1,1,387.710,234.290
USR-00009101,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,Bargain,US,Organic Search,2025-02-01 00:00:00,1,1,233.800,233.800,107.760,1,1,1,233.800,107.760
USR-00009122,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Paid Search,2025-07-01 00:00:00,1,1,306.860,306.860,172.920,1,1,1,306.860,172.920
USR-00009122,2025-07-01 00:00:00,2025-10-01 00:00:00,3,3,Regular,US,Paid Search,2025-07-01 00:00:00,1,1,181.840,181.840,88.100,1,1,2,488.700,261.020
USR-00009130,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,UK,Referral,2025-03-01 00:00:00,1,1,215.950,215.950,86.400,1,1,1,215.950,86.400
USR-00009150,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Email,2025-07-01 00:00:00,1,1,455.710,455.710,180.610,1,1,1,455.710,180.610
USR-00009349,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,CA,Paid Search,2025-07-01 00:00:00,1,1,1179.760,1179.760,535.110,1,1,1,1179.760,535.110
USR-00009350,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Organic Search,2025-03-01 00:00:00,1,1,48.850,48.850,19.890,1,1,1,48.850,19.890
USR-00009362,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,UK,Organic Search,2025-03-01 00:00:00,1,1,221.130,221.130,121.920,1,1,1,221.130,121.920
USR-00009367,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Email,2025-05-01 00:00:00,1,1,155.870,155.870,77.820,1,1,1,155.870,77.820
USR-00009399,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,FR,Paid Search,2025-01-01 00:00:00,1,1,829.710,829.710,334.800,1,1,1,829.710,334.800
USR-00009404,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Referral,2025-10-01 00:00:00,1,1,302.530,302.530,134.670,1,1,1,302.530,134.670
USR-00009443,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,CA,Email,2025-07-01 00:00:00,1,1,204.570,204.570,92.730,1,1,1,204.570,92.730
USR-00009449,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,CA,Paid Search,2025-10-01 00:00:00,2,2,612.760,612.760,304.910,1,1,2,612.760,304.910
USR-00009449,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,CA,Paid Search,2025-10-01 00:00:00,1,1,126.640,126.640,51.270,1,1,3,739.400,356.180
USR-00009480,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Direct,2025-03-01 00:00:00,1,1,514.860,514.860,254.460,1,1,1,514.860,254.460
USR-00009480,2025-08-01 00:00:00,2025-09-01 00:00:00,1,1,VIP,US,Direct,2025-03-01 00:00:00,1,1,84.730,84.730,63.490,1,1,2,599.590,317.950
USR-00009504,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,FR,Paid Search,2025-08-01 00:00:00,1,1,566.000,566.000,281.910,1,1,1,566.000,281.910
USR-00009640,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Email,2025-05-01 00:00:00,1,1,124.480,124.480,68.690,1,1,1,124.480,68.690
USR-00009701,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Bargain,US,Paid Search,2025-05-01 00:00:00,1,1,102.830,102.830,42.480,1,1,1,102.830,42.480
USR-00009705,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-11-01 00:00:00,2,2,770.060,770.060,395.980,1,1,2,770.060,395.980
USR-00009899,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,Regular,AU,Organic Search,2025-04-01 00:00:00,1,1,62.270,62.270,37.390,1,1,1,62.270,37.390
USR-00009899,2025-05-01 00:00:00,2025-08-01 00:00:00,3,3,Regular,AU,Organic Search,2025-04-01 00:00:00,1,1,468.140,468.140,207.720,1,1,2,530.410,245.110
USR-00010179,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Organic Search,2025-05-01 00:00:00,1,1,265.200,265.200,100.200,1,1,1,265.200,100.200
USR-00010536,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Direct,2025-01-01 00:00:00,1,1,298.760,298.760,99.830,1,1,1,298.760,99.830
USR-00010588,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,Regular,US,Email,2025-04-01 00:00:00,1,1,131.090,131.090,74.850,1,1,1,131.090,74.850
USR-00010679,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Social,2025-04-01 00:00:00,1,1,120.150,120.150,59.830,1,1,1,120.150,59.830
USR-00010700,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Bargain,UK,Email,2025-09-01 00:00:00,1,1,176.440,176.440,76.770,1,1,1,176.440,76.770
USR-00010737,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,UK,Organic Search,2025-04-01 00:00:00,1,1,482.230,482.230,222.390,1,1,1,482.230,222.390
USR-00010739,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,VIP,US,Organic Search,2025-02-01 00:00:00,1,1,80.850,80.850,35.240,1,1,1,80.850,35.240
USR-00010739,2025-03-01 00:00:00,2025-10-01 00:00:00,7,7,VIP,US,Organic Search,2025-02-01 00:00:00,1,1,389.660,389.660,203.820,1,1,2,470.510,239.060
USR-00010857,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-11-01 00:00:00,1,1,264.990,264.990,124.770,1,1,1,264.990,124.770
USR-00010857,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,US,Paid Search,2025-11-01 00:00:00,1,1,603.030,603.030,254.280,1,1,2,868.020,379.050
USR-00010891,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Paid Search,2025-10-01 00:00:00,1,1,460.030,460.030,187.860,1,1,1,460.030,187.860
USR-00010924,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,CA,Email,2025-08-01 00:00:00,1,1,405.390,405.390,166.740,1,1,1,405.390,166.740
USR-00011039,2025-03-01 00:00:00,2025-03-01 00:00:00,0,0,Regular,US,Direct,2025-03-01 00:00:00,1,1,259.760,259.760,136.780,1,1,1,259.760,136.780
USR-00011327,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Email,2025-02-01 00:00:00,1,1,341.460,341.460,137.880,1,1,1,341.460,137.880
USR-00011723,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,US,Direct,2025-01-01 00:00:00,1,1,79.590,79.590,38.780,1,1,1,79.590,38.780
USR-00011723,2025-07-01 00:00:00,2025-11-01 00:00:00,4,4,Regular,US,Direct,2025-01-01 00:00:00,1,1,40.440,40.440,17.660,1,1,2,120.030,56.440
USR-00011897,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,FR,Paid Search,2025-10-01 00:00:00,1,1,127.170,127.170,67.160,1,1,1,127.170,67.160
USR-00012038,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,FR,Paid Search,2025-08-01 00:00:00,1,1,101.720,101.720,57.120,1,1,1,101.720,57.120
USR-00012093,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,AU,Paid Search,2025-05-01 00:00:00,1,1,30.340,30.340,18.080,1,1,1,30.340,18.080
USR-00012134,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,FR,Direct,2025-05-01 00:00:00,1,1,264.940,264.940,136.190,1,1,1,264.940,136.190
USR-00012195,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,VIP,UK,Organic Search,2025-01-01 00:00:00,1,1,206.520,206.520,99.240,1,1,1,206.520,99.240
USR-00012303,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Social,2025-03-01 00:00:00,1,1,508.530,508.530,270.900,1,1,1,508.530,270.900
USR-00012306,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Regular,FR,Organic Search,2025-02-01 00:00:00,1,1,85.000,85.000,36.760,1,1,1,85.000,36.760
USR-00012357,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,DE,Organic Search,2025-10-01 00:00:00,1,1,42.030,42.030,25.190,1,1,1,42.030,25.190
USR-00012460,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,UK,Organic Search,2025-05-01 00:00:00,1,1,63.350,63.350,31.050,1,1,1,63.350,31.050
USR-00012470,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,DE,Referral,2025-10-01 00:00:00,1,1,95.250,95.250,55.240,1,1,1,95.250,55.240
USR-00012568,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Paid Search,2025-01-01 00:00:00,1,1,482.700,482.700,236.600,1,1,1,482.700,236.600
USR-00012608,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,FR,Email,2025-09-01 00:00:00,1,1,65.520,65.520,28.710,1,1,1,65.520,28.710
USR-00012689,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,US,Direct,2025-02-01 00:00:00,1,1,92.540,92.540,53.080,1,1,1,92.540,53.080
USR-00012689,2025-08-01 00:00:00,2025-11-01 00:00:00,3,3,VIP,US,Direct,2025-02-01 00:00:00,1,1,92.540,92.540,53.080,1,1,2,185.080,106.160
USR-00012719,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,CA,Direct,2025-05-01 00:00:00,1,1,46.900,46.900,26.810,1,1,1,46.900,26.810
USR-00012719,2025-05-01 00:00:00,2025-07-01 00:00:00,2,2,VIP,CA,Direct,2025-05-01 00:00:00,1,1,344.860,344.860,158.630,1,1,2,391.760,185.440
USR-00012770,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,VIP,US,Social,2025-01-01 00:00:00,1,1,284.950,284.950,150.730,1,1,1,284.950,150.730
USR-00012770,2025-02-01 00:00:00,2025-06-01 00:00:00,4,4,VIP,US,Social,2025-01-01 00:00:00,1,1,45.920,45.920,22.730,1,1,2,330.870,173.460
USR-00012771,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,UK,Organic Search,2025-06-01 00:00:00,1,1,331.220,331.220,166.980,1,1,1,331.220,166.980
USR-00012858,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Social,2025-09-01 00:00:00,1,1,214.310,214.310,107.500,1,1,1,214.310,107.500
USR-00012914,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Social,2025-01-01 00:00:00,1,1,104.720,104.720,62.440,1,1,1,104.720,62.440
USR-00012923,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Organic Search,2025-09-01 00:00:00,1,1,158.790,158.790,76.770,1,1,1,158.790,76.770
USR-00012953,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Social,2025-10-01 00:00:00,1,1,108.130,108.130,59.830,1,1,1,108.130,59.830
USR-00012953,2025-10-01 00:00:00,2025-11-01 00:00:00,1,1,VIP,UK,Social,2025-10-01 00:00:00,1,1,264.990,264.990,124.770,1,1,2,373.120,184.600
USR-00012964,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,UK,Social,2025-07-01 00:00:00,1,1,222.120,222.120,116.280,1,1,1,222.120,116.280
USR-00012964,2025-07-01 00:00:00,2025-11-01 00:00:00,4,4,VIP,UK,Social,2025-07-01 00:00:00,1,1,355.080,355.080,204.160,1,1,2,577.200,320.440
USR-00013016,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Bargain,US,Social,2025-08-01 00:00:00,1,1,218.640,218.640,123.900,1,1,1,218.640,123.900
USR-00013069,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,VIP,CA,Organic Search,2025-07-01 00:00:00,1,1,171.940,171.940,91.740,1,1,1,171.940,91.740
USR-00013069,2025-07-01 00:00:00,2025-09-01 00:00:00,2,2,VIP,CA,Organic Search,2025-07-01 00:00:00,1,1,77.100,77.100,36.760,1,1,2,249.040,128.500
USR-00013259,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-09-01 00:00:00,1,1,318.790,318.790,126.420,1,1,1,318.790,126.420
USR-00013318,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,CA,Organic Search,2025-11-01 00:00:00,1,1,92.540,92.540,53.080,1,1,1,92.540,53.080
USR-00013318,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,CA,Organic Search,2025-11-01 00:00:00,1,1,59.560,59.560,28.710,1,1,2,152.100,81.790
USR-00013335,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,DE,Paid Search,2025-09-01 00:00:00,1,1,142.720,142.720,70.930,1,1,1,142.720,70.930
USR-00013335,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,DE,Paid Search,2025-09-01 00:00:00,1,1,132.000,132.000,64.460,1,1,2,274.720,135.390
USR-00013431,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Bargain,US,Organic Search,2025-05-01 00:00:00,1,1,253.280,253.280,104.540,1,1,1,253.280,104.540
USR-00013438,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,US,Organic Search,2025-09-01 00:00:00,1,1,475.730,475.730,212.790,1,1,1,475.730,212.790
USR-00013442,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,US,Social,2025-03-01 00:00:00,1,1,133.450,133.450,81.980,1,1,1,133.450,81.980
USR-00013504,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,UK,Organic Search,2025-09-01 00:00:00,1,1,81.830,81.830,49.500,1,1,1,81.830,49.500
USR-00013517,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,UK,Social,2025-07-01 00:00:00,1,1,72.230,72.230,38.780,1,1,1,72.230,38.780
USR-00013684,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,US,Direct,2025-07-01 00:00:00,1,1,151.530,151.530,81.660,1,1,1,151.530,81.660
USR-00013708,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,VIP,CA,Paid Search,2025-08-01 00:00:00,1,1,489.050,489.050,240.540,1,1,1,489.050,240.540
USR-00013708,2025-08-01 00:00:00,2025-11-01 00:00:00,3,3,VIP,CA,Paid Search,2025-08-01 00:00:00,1,1,224.060,224.060,125.320,1,1,2,713.110,365.860
USR-00013762,2025-12-01 00:00:00,2025-12-01 00:00:00,0,0,Regular,CA,Organic Search,2025-09-01 00:00:00,1,1,220.820,220.820,90.110,1,1,1,220.820,90.110
USR-00013985,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Bargain,FR,Email,2025-10-01 00:00:00,1,1,51.440,51.440,26.810,1,1,1,51.440,26.810
USR-00014068,2025-08-01 00:00:00,2025-08-01 00:00:00,0,0,Regular,US,Paid Search,2025-05-01 00:00:00,1,1,491.960,491.960,249.840,1,1,1,491.960,249.840
USR-00014068,2025-08-01 00:00:00,2025-12-01 00:00:00,4,4,Regular,US,Paid Search,2025-05-01 00:00:00,1,1,43.870,43.870,22.200,1,1,2,535.830,272.040
USR-00014186,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Organic Search,2025-06-01 00:00:00,1,1,55.670,55.670,23.420,1,1,1,55.670,23.420
USR-00014186,2025-06-01 00:00:00,2025-08-01 00:00:00,2,2,VIP,US,Organic Search,2025-06-01 00:00:00,1,1,115.440,115.440,69.780,1,1,2,171.110,93.200
USR-00014275,2025-02-01 00:00:00,2025-02-01 00:00:00,0,0,VIP,UK,Direct,2025-01-01 00:00:00,1,1,498.780,498.780,268.920,1,1,1,498.780,268.920
USR-00014275,2025-02-01 00:00:00,2025-07-01 00:00:00,5,5,VIP,UK,Direct,2025-01-01 00:00:00,1,1,268.880,268.880,99.830,1,1,2,767.660,368.750
USR-00014341,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,CA,Social,2025-08-01 00:00:00,1,1,163.990,163.990,83.280,1,1,1,163.990,83.280
USR-00014413,2025-07-01 00:00:00,2025-07-01 00:00:00,0,0,Bargain,CA,Paid Search,2025-05-01 00:00:00,1,1,260.850,260.850,123.120,1,1,1,260.850,123.120
USR-00014466,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,UK,Paid Search,2025-10-01 00:00:00,1,1,532.570,532.570,271.980,1,1,1,532.570,271.980
USR-00014555,2025-05-01 00:00:00,2025-05-01 00:00:00,0,0,VIP,US,Organic Search,2025-01-01 00:00:00,1,1,59.560,59.560,28.710,1,1,1,59.560,28.710
USR-00014555,2025-05-01 00:00:00,2025-11-01 00:00:00,6,6,VIP,US,Organic Search,2025-01-01 00:00:00,1,1,48.850,48.850,19.890,1,1,2,108.410,48.600
USR-00014668,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,CA,Organic Search,2025-04-01 00:00:00,1,1,274.220,274.220,173.820,1,1,1,274.220,173.820
USR-00014722,2025-06-01 00:00:00,2025-06-01 00:00:00,0,0,VIP,US,Email,2025-05-01 00:00:00,1,1,169.510,169.510,80.950,1,1,1,169.510,80.950
USR-00014722,2025-06-01 00:00:00,2025-08-01 00:00:00,2,2,VIP,US,Email,2025-05-01 00:00:00,1,1,308.830,308.830,144.190,1,1,2,478.340,225.140
USR-00014783,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,Regular,US,Direct,2025-10-01 00:00:00,1,1,313.350,313.350,145.740,1,1,1,313.350,145.740
USR-00014843,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,Regular,CA,Organic Search,2025-03-01 00:00:00,1,1,95.250,95.250,55.240,1,1,1,95.250,55.240
USR-00014904,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,Regular,UK,Paid Search,2025-06-01 00:00:00,1,1,514.160,514.160,243.720,1,1,1,514.160,243.720
USR-00014935,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,FR,Social,2025-02-01 00:00:00,1,1,401.370,401.370,191.620,1,1,1,401.370,191.620
USR-00015035,2025-11-01 00:00:00,2025-11-01 00:00:00,0,0,VIP,US,Paid Search,2025-02-01 00:00:00,1,1,181.680,181.680,101.150,1,1,1,181.680,101.150
USR-00015035,2025-11-01 00:00:00,2025-12-01 00:00:00,1,1,VIP,US,Paid Search,2025-02-01 00:00:00,1,1,262.050,262.050,150.710,1,1,2,443.730,251.860
USR-00015141,2025-09-01 00:00:00,2025-09-01 00:00:00,0,0,VIP,FR,Direct,2025-09-01 00:00:00,1,1,271.790,271.790,117.660,1,1,1,271.790,117.660
USR-00015141,2025-09-01 00:00:00,2025-11-01 00:00:00,2,2,VIP,FR,Direct,2025-09-01 00:00:00,1,1,635.650,635.650,352.570,1,1,2,907.440,470.230
USR-00015166,2025-04-01 00:00:00,2025-04-01 00:00:00,0,0,VIP,US,Paid Search,2025-03-01 00:00:00,1,1,767.670,767.670,331.650,1,1,1,767.670,331.650
USR-00015166,2025-04-01 00:00:00,2025-08-01 00:00:00,4,4,VIP,US,Paid Search,2025-03-01 00:00:00,1,1,163.140,163.140,105.770,1,1,2,930.810,437.420
USR-00015203,2025-10-01 00:00:00,2025-10-01 00:00:00,0,0,VIP,US,Referral,2025-06-01 00:00:00,1,1,531.420,531.420,243.960,1,1,1,531.420,243.960
USR-00015203,2025-10-01 00:00:00,2025-12-01 00:00:00,2,2,VIP,US,Referral,2025-06-01 00:00:00,1,1,60.540,60.540,32.640,1,1,2,591.960,276.600
