user_id,first_seen_at,signup_timestamp,signup_date,cohort_month,signup_cohort_month,country,device_preference,customer_segment,acquisition_channel,first_order_timestamp,first_order_date,most_recent_order_timestamp,last_order_date,most_recent_order_date,lifetime_sessions,lifetime_orders,lifetime_revenue,lifetime_gross_profit,avg_order_value,avg_days_between_orders,recency_days,frequency_band,monetary_tier,customer_lifecycle_status
USR-00011833,2025-03-03 07:20:01,2025-03-03 07:20:01,2025-03-03,2025-03-01 00:00:00,2025-03-01 00:00:00,FR,Mobile,Regular,Direct,2025-09-10 23:44:51.602569,2025-09-10,2025-09-10 23:44:51.602569,2025-09-10,2025-09-10,4,1,60.100,29.470,60.1,0.0,362,1 Order,Tier 1: Low Value,Single Purchaser
USR-00005971,2025-03-03 11:09:54,2025-03-03 11:09:54,2025-03-03,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,VIP,Paid Search,2025-12-08 06:39:16.414011,2025-12-08,2025-12-08 06:39:16.414011,2025-12-08,2025-12-08,8,1,28.390,14.720,28.39,0.0,273,1 Order,Tier 1: Low Value,Single Purchaser
USR-00024905,2025-03-03 14:04:49,2025-03-03 14:04:49,2025-03-03,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Desktop,VIP,Paid Search,2025-05-29 11:02:00.230273,2025-05-29,2025-05-29 11:02:00.230273,2025-05-29,2025-05-29,5,1,285.430,139.180,285.43,0.0,466,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00023562,2025-03-05 02:41:29,2025-03-05 02:41:29,2025-03-05,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,VIP,Paid Search,2025-07-25 20:13:04.329823,2025-07-25,2025-09-26 15:44:47.587654,2025-09-26,2025-09-26,7,3,458.840,248.880,152.94666666666666,31.5,346,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00004567,2025-03-05 13:06:17,2025-03-05 13:06:17,2025-03-05,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Direct,2025-03-05 13:17:34.511595,2025-03-05,2025-07-16 15:32:50.332412,2025-07-16,2025-07-16,6,2,333.920,165.290,166.96,133.0,418,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00029458,2025-03-07 03:42:21,2025-03-07 03:42:21,2025-03-07,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Tablet,Regular,Direct,2025-06-15 21:09:56.981856,2025-06-15,2025-06-15 21:09:56.981856,2025-06-15,2025-06-15,4,1,141.790,74.120,141.79,0.0,449,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00027808,2025-03-07 07:25:35,2025-03-07 07:25:35,2025-03-07,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Social,2025-04-25 02:31:17.936977,2025-04-25,2025-06-06 17:00:30.382112,2025-06-06,2025-06-06,4,2,673.280,267.120,336.64,42.0,458,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00004462,2025-03-07 12:56:21,2025-03-07 12:56:21,2025-03-07,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,VIP,Paid Search,2025-09-27 17:23:29.148039,2025-09-27,2025-09-27 17:23:29.148039,2025-09-27,2025-09-27,9,1,175.350,77.680,175.35,0.0,345,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00024674,2025-03-10 15:11:35,2025-03-10 15:11:35,2025-03-10,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Paid Search,2025-10-13 03:16:54.786258,2025-10-13,2025-10-13 03:16:54.786258,2025-10-13,2025-10-13,3,1,379.410,137.880,379.41,0.0,329,1 Order,Tier 3: High Value,Single Purchaser
USR-00027487,2025-03-12 12:35:06,2025-03-12 12:35:06,2025-03-12,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Direct,2025-10-26 20:33:40.018431,2025-10-26,2025-10-26 20:33:40.018431,2025-10-26,2025-10-26,6,1,128.270,69.780,128.27,0.0,316,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00026428,2025-03-13 10:34:36,2025-03-13 10:34:36,2025-03-13,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Tablet,Regular,Organic Search,2025-12-12 02:47:18.078531,2025-12-12,2025-12-12 02:47:18.078531,2025-12-12,2025-12-12,3,1,181.310,79.950,181.31,0.0,269,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00002203,2025-03-14 08:52:10,2025-03-14 08:52:10,2025-03-14,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Desktop,VIP,Social,2025-07-14 21:40:52.244347,2025-07-14,2025-07-14 21:40:52.244347,2025-07-14,2025-07-14,4,1,737.470,357.410,737.47,0.0,420,1 Order,Tier 3: High Value,Single Purchaser
USR-00013207,2025-03-14 22:09:17,2025-03-14 22:09:17,2025-03-14,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Tablet,Regular,Direct,2025-11-18 04:03:22.379931,2025-11-18,2025-11-18 04:03:22.379931,2025-11-18,2025-11-18,3,1,109.320,61.950,109.32,0.0,293,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00010949,2025-03-16 01:35:43,2025-03-16 01:35:43,2025-03-16,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Mobile,VIP,Organic Search,2025-04-27 14:39:44.851594,2025-04-27,2025-10-17 06:37:52.938387,2025-10-17,2025-10-17,10,2,381.390,205.010,190.695,173.0,325,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00019802,2025-03-16 10:15:00,2025-03-16 10:15:00,2025-03-16,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Desktop,Regular,Paid Search,2025-06-28 10:20:54.580036,2025-06-28,2025-06-28 10:20:54.580036,2025-06-28,2025-06-28,2,1,360.440,137.880,360.44,0.0,436,1 Order,Tier 3: High Value,Single Purchaser
USR-00025621,2025-03-17 03:32:50,2025-03-17 03:32:50,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Mobile,VIP,Paid Search,2025-05-09 12:38:25.054294,2025-05-09,2025-06-29 16:35:42.196797,2025-06-29,2025-06-29,11,2,237.680,136.760,118.84,51.0,435,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00024677,2025-03-17 15:51:08,2025-03-17 15:51:08,2025-03-17,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Mobile,VIP,Paid Search,2025-09-16 11:59:54.830582,2025-09-16,2025-11-09 12:10:56.37656,2025-11-09,2025-11-09,7,2,378.610,155.970,189.305,54.0,302,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00004859,2025-03-18 11:38:18,2025-03-18 11:38:18,2025-03-18,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Paid Search,2025-11-18 12:25:34.033374,2025-11-18,2025-11-18 12:25:34.033374,2025-11-18,2025-11-18,5,1,40.620,17.790,40.62,0.0,293,1 Order,Tier 1: Low Value,Single Purchaser
USR-00019163,2025-03-19 05:16:46,2025-03-19 05:16:46,2025-03-19,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Mobile,Bargain,Email,2025-09-15 17:31:38.081712,2025-09-15,2025-09-15 17:31:38.081712,2025-09-15,2025-09-15,3,1,108.230,58.940,108.23,0.0,357,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00000280,2025-03-20 21:21:21,2025-03-20 21:21:21,2025-03-20,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Mobile,Regular,Organic Search,2025-10-17 12:16:47.236817,2025-10-17,2025-10-17 12:16:47.236817,2025-10-17,2025-10-17,7,1,506.030,195.070,506.03,0.0,325,1 Order,Tier 3: High Value,Single Purchaser
USR-00021685,2025-03-22 07:43:02,2025-03-22 07:43:02,2025-03-22,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,VIP,Paid Search,2025-03-23 03:42:33.291257,2025-03-23,2025-03-23 03:42:33.291257,2025-03-23,2025-03-23,4,1,525.090,288.990,525.09,0.0,533,1 Order,Tier 3: High Value,Single Purchaser
USR-00024683,2025-03-23 07:22:24,2025-03-23 07:22:24,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Bargain,Referral,2025-04-07 23:40:02.202291,2025-04-07,2025-04-07 23:40:02.202291,2025-04-07,2025-04-07,2,1,181.310,79.950,181.31,0.0,518,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00005226,2025-03-23 18:48:50,2025-03-23 18:48:50,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Organic Search,2025-03-23 18:55:58.053268,2025-03-23,2025-03-23 18:55:58.053268,2025-03-23,2025-03-23,5,1,194.840,77.680,194.84,0.0,533,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00023060,2025-03-23 22:30:02,2025-03-23 22:30:02,2025-03-23,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Desktop,Regular,Paid Search,2025-07-09 00:14:13.78277,2025-07-09,2025-07-09 00:14:13.78277,2025-07-09,2025-07-09,4,1,294.070,152.200,294.07,0.0,425,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00021127,2025-03-24 14:18:28,2025-03-24 14:18:28,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,VIP,Paid Search,2025-10-04 04:26:57.685459,2025-10-04,2025-10-22 02:32:33.464188,2025-10-22,2025-10-22,11,2,111.320,66.860,55.66,18.0,320,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00019685,2025-03-24 16:15:13,2025-03-24 16:15:13,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,CA,Mobile,VIP,Organic Search,2025-04-27 08:35:29.997005,2025-04-27,2025-04-27 08:35:29.997005,2025-04-27,2025-04-27,5,1,81.340,47.110,81.34,0.0,498,1 Order,Tier 1: Low Value,Single Purchaser
USR-00012365,2025-03-24 21:50:24,2025-03-24 21:50:24,2025-03-24,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Desktop,VIP,Paid Search,2025-10-12 04:06:30.613164,2025-10-12,2025-10-12 04:06:30.613164,2025-10-12,2025-10-12,6,1,38.620,17.660,38.62,0.0,330,1 Order,Tier 1: Low Value,Single Purchaser
USR-00023451,2025-03-25 14:35:16,2025-03-25 14:35:16,2025-03-25,2025-03-01 00:00:00,2025-03-01 00:00:00,DE,Mobile,VIP,Organic Search,2025-06-03 00:03:32.637252,2025-06-03,2025-06-03 00:03:32.637252,2025-06-03,2025-06-03,11,1,729.690,333.480,729.69,0.0,461,1 Order,Tier 3: High Value,Single Purchaser
USR-00000750,2025-03-26 12:21:36,2025-03-26 12:21:36,2025-03-26,2025-03-01 00:00:00,2025-03-01 00:00:00,AU,Desktop,Regular,Social,2025-04-29 07:50:46.899968,2025-04-29,2025-07-13 07:14:09.232773,2025-07-13,2025-07-13,6,2,321.470,145.650,160.735,75.0,421,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00002457,2025-03-27 20:57:08,2025-03-27 20:57:08,2025-03-27,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Desktop,Regular,Referral,2025-07-05 08:35:22.960262,2025-07-05,2025-07-05 08:35:22.960262,2025-07-05,2025-07-05,2,1,50.360,22.730,50.36,0.0,429,1 Order,Tier 1: Low Value,Single Purchaser
USR-00023752,2025-03-30 00:24:45,2025-03-30 00:24:45,2025-03-30,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Paid Search,2025-05-05 17:28:18.592451,2025-05-05,2025-05-05 17:28:18.592451,2025-05-05,2025-05-05,2,1,30.880,14.720,30.88,0.0,490,1 Order,Tier 1: Low Value,Single Purchaser
USR-00012050,2025-03-30 07:38:27,2025-03-30 07:38:27,2025-03-30,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Desktop,Regular,Social,2025-07-03 15:43:26.436189,2025-07-03,2025-07-03 15:43:26.436189,2025-07-03,2025-07-03,3,1,481.690,198.740,481.69,0.0,431,1 Order,Tier 3: High Value,Single Purchaser
USR-00024820,2025-03-30 12:29:02,2025-03-30 12:29:02,2025-03-30,2025-03-01 00:00:00,2025-03-01 00:00:00,UK,Mobile,VIP,Social,2025-09-01 07:41:47.5709,2025-09-01,2025-09-01 07:41:47.5709,2025-09-01,2025-09-01,6,1,61.510,36.740,61.51,0.0,371,1 Order,Tier 1: Low Value,Single Purchaser
USR-00016285,2025-03-31 11:40:23,2025-03-31 11:40:23,2025-03-31,2025-03-01 00:00:00,2025-03-01 00:00:00,US,Mobile,Regular,Organic Search,2025-06-18 22:33:30.492115,2025-06-18,2025-06-18 22:33:30.492115,2025-06-18,2025-06-18,6,1,40.620,13.850,40.62,0.0,446,1 Order,Tier 1: Low Value,Single Purchaser
USR-00015559,2025-04-01 18:31:44,2025-04-01 18:31:44,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Regular,Organic Search,2025-09-04 22:04:07.336006,2025-09-04,2025-12-13 10:56:07.292937,2025-12-13,2025-12-13,7,2,329.100,159.010,164.55,100.0,268,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00022729,2025-04-01 20:45:19,2025-04-01 20:45:19,2025-04-01,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,VIP,Organic Search,2025-04-01 21:16:32.995931,2025-04-01,2025-04-01 21:16:32.995931,2025-04-01,2025-04-01,4,1,646.870,293.180,646.87,0.0,524,1 Order,Tier 3: High Value,Single Purchaser
USR-00018117,2025-04-02 04:46:26,2025-04-02 04:46:26,2025-04-02,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Regular,Direct,2025-06-11 06:36:22.011492,2025-06-11,2025-08-14 18:31:41.543814,2025-08-14,2025-08-14,4,2,364.520,189.580,182.26,64.0,389,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00004397,2025-04-02 08:41:18,2025-04-02 08:41:18,2025-04-02,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Desktop,VIP,Email,2025-06-01 07:10:46.423616,2025-06-01,2025-12-16 19:35:05.205359,2025-12-16,2025-12-16,8,2,158.290,95.190,79.145,198.0,265,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00001283,2025-04-02 23:54:53,2025-04-02 23:54:53,2025-04-02,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Bargain,Email,2025-06-10 23:34:22.066116,2025-06-10,2025-06-10 23:34:22.066116,2025-06-10,2025-06-10,2,1,155.870,77.820,155.87,0.0,454,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00004545,2025-04-03 10:18:11,2025-04-03 10:18:11,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,VIP,Organic Search,2025-11-08 17:51:07.855465,2025-11-08,2025-11-27 13:11:49.707058,2025-11-27,2025-11-27,10,3,441.280,257.110,147.09333333333333,9.5,284,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00027452,2025-04-03 20:55:59,2025-04-03 20:55:59,2025-04-03,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,VIP,Email,2025-04-17 23:22:25.188883,2025-04-17,2025-07-22 13:57:43.175939,2025-07-22,2025-07-22,8,2,399.910,184.130,199.955,96.0,412,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00024337,2025-04-04 02:28:15,2025-04-04 02:28:15,2025-04-04,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,VIP,Direct,2025-06-16 00:54:42.151391,2025-06-16,2025-06-16 00:54:42.151391,2025-06-16,2025-06-16,2,1,98.390,58.720,98.39,0.0,448,1 Order,Tier 1: Low Value,Single Purchaser
USR-00018992,2025-04-05 00:59:45,2025-04-05 00:59:45,2025-04-05,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,VIP,Organic Search,2025-07-08 14:25:01.2485,2025-07-08,2025-11-06 23:50:54.24203,2025-11-06,2025-11-06,7,2,500.700,283.790,250.35,121.0,305,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00012030,2025-04-05 20:13:45,2025-04-05 20:13:45,2025-04-05,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,VIP,Email,2025-08-31 16:48:18.620903,2025-08-31,2025-08-31 16:48:18.620903,2025-08-31,2025-08-31,10,1,289.310,180.570,289.31,0.0,372,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00016833,2025-04-06 02:06:27,2025-04-06 02:06:27,2025-04-06,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Mobile,VIP,Email,2025-04-09 13:40:42.847041,2025-04-09,2025-04-09 13:40:42.847041,2025-04-09,2025-04-09,5,1,37.160,13.850,37.16,0.0,516,1 Order,Tier 1: Low Value,Single Purchaser
USR-00002453,2025-04-11 16:36:23,2025-04-11 16:36:23,2025-04-11,2025-04-01 00:00:00,2025-04-01 00:00:00,UK,Desktop,Bargain,Email,2025-08-09 20:12:00.602338,2025-08-09,2025-08-09 20:12:00.602338,2025-08-09,2025-08-09,2,1,694.940,288.720,694.94,0.0,394,1 Order,Tier 3: High Value,Single Purchaser
USR-00001724,2025-04-11 19:41:39,2025-04-11 19:41:39,2025-04-11,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Mobile,VIP,Organic Search,2025-06-18 06:54:13.259828,2025-06-18,2025-06-18 06:54:13.259828,2025-06-18,2025-06-18,10,1,103.250,62.100,103.25,0.0,446,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00008345,2025-04-12 13:55:19,2025-04-12 13:55:19,2025-04-12,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,VIP,Direct,2025-06-10 18:48:22.689095,2025-06-10,2025-06-10 18:48:22.689095,2025-06-10,2025-06-10,8,1,75.980,38.800,75.98,0.0,454,1 Order,Tier 1: Low Value,Single Purchaser
USR-00025731,2025-04-13 01:22:00,2025-04-13 01:22:00,2025-04-13,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Mobile,VIP,Organic Search,2025-07-20 03:37:57.152384,2025-07-20,2025-07-20 03:37:57.152384,2025-07-20,2025-07-20,7,1,84.750,55.690,84.75,0.0,414,1 Order,Tier 1: Low Value,Single Purchaser
USR-00013730,2025-04-13 06:36:04,2025-04-13 06:36:04,2025-04-13,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Regular,Email,2025-12-15 14:33:51.582456,2025-12-15,2025-12-15 14:33:51.582456,2025-12-15,2025-12-15,3,1,116.360,62.440,116.36,0.0,266,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00014080,2025-04-13 22:05:36,2025-04-13 22:05:36,2025-04-13,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Desktop,VIP,Paid Search,2025-10-19 06:17:20.989555,2025-10-19,2025-10-19 06:17:20.989555,2025-10-19,2025-10-19,8,1,364.850,166.740,364.85,0.0,323,1 Order,Tier 3: High Value,Single Purchaser
USR-00026077,2025-04-14 15:06:41,2025-04-14 15:06:41,2025-04-14,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Desktop,VIP,Paid Search,2025-08-13 07:08:20.157499,2025-08-13,2025-08-13 07:08:20.157499,2025-08-13,2025-08-13,3,1,317.590,139.830,317.59,0.0,390,1 Order,Tier 3: High Value,Single Purchaser
USR-00016656,2025-04-15 15:03:03,2025-04-15 15:03:03,2025-04-15,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,VIP,Paid Search,2025-07-07 11:48:55.196055,2025-07-07,2025-12-25 03:08:51.85607,2025-12-25,2025-12-25,4,3,755.960,358.470,251.98666666666668,85.5,256,2-3 Orders,Tier 4: VIP,Churned Repeat
USR-00029641,2025-04-16 00:47:23,2025-04-16 00:47:23,2025-04-16,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Regular,Email,2025-04-16 01:20:34.435074,2025-04-16,2025-04-16 01:20:34.435074,2025-04-16,2025-04-16,3,1,67.680,36.740,67.68,0.0,509,1 Order,Tier 1: Low Value,Single Purchaser
USR-00029708,2025-04-16 08:44:45,2025-04-16 08:44:45,2025-04-16,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,VIP,Organic Search,2025-09-25 05:41:58.387175,2025-09-25,2025-12-29 19:45:50.012756,2025-12-29,2025-12-29,5,3,461.890,256.090,153.96333333333334,47.5,252,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00001359,2025-04-16 20:17:14,2025-04-16 20:17:14,2025-04-16,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Regular,Organic Search,2025-10-02 23:19:42.504124,2025-10-02,2025-10-02 23:19:42.504124,2025-10-02,2025-10-02,2,1,188.330,111.380,188.33,0.0,340,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00019357,2025-04-17 09:22:54,2025-04-17 09:22:54,2025-04-17,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Tablet,VIP,Organic Search,2025-08-31 20:17:14.046791,2025-08-31,2025-12-13 05:09:49.188842,2025-12-13,2025-12-13,7,3,802.880,384.790,267.62666666666667,52.0,268,2-3 Orders,Tier 4: VIP,Churned Repeat
USR-00021908,2025-04-18 06:37:01,2025-04-18 06:37:01,2025-04-18,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,VIP,Paid Search,2025-06-15 19:02:59.343699,2025-06-15,2025-07-23 04:58:52.898642,2025-07-23,2025-07-23,9,2,824.320,399.950,412.16,38.0,411,2-3 Orders,Tier 4: VIP,Churned Repeat
USR-00012684,2025-04-20 13:09:12,2025-04-20 13:09:12,2025-04-20,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Regular,Social,2025-07-06 17:57:29.706352,2025-07-06,2025-08-20 05:28:05.574467,2025-08-20,2025-08-20,7,2,525.540,226.570,262.77,45.0,383,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00028553,2025-04-20 16:48:36,2025-04-20 16:48:36,2025-04-20,2025-04-01 00:00:00,2025-04-01 00:00:00,FR,Desktop,VIP,Direct,2025-09-10 13:34:00.671411,2025-09-10,2025-09-10 13:34:00.671411,2025-09-10,2025-09-10,6,1,239.650,135.990,239.65,0.0,362,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00012669,2025-04-20 20:15:49,2025-04-20 20:15:49,2025-04-20,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Regular,Paid Search,2025-07-23 15:16:07.182789,2025-07-23,2025-07-23 15:16:07.182789,2025-07-23,2025-07-23,3,1,120.150,59.830,120.15,0.0,411,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00002380,2025-04-20 23:36:31,2025-04-20 23:36:31,2025-04-20,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Tablet,VIP,Paid Search,2025-05-23 15:44:41.557431,2025-05-23,2025-09-15 20:29:27.610481,2025-09-15,2025-09-15,5,2,289.320,176.980,144.66,115.0,357,2-3 Orders,Tier 2: Mid Value,Churned Repeat
USR-00007973,2025-04-20 23:59:38,2025-04-20 23:59:38,2025-04-20,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Regular,Social,2025-11-11 02:59:48.50167,2025-11-11,2025-11-11 02:59:48.50167,2025-11-11,2025-11-11,4,1,220.820,90.110,220.82,0.0,300,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00029428,2025-04-21 07:00:35,2025-04-21 07:00:35,2025-04-21,2025-04-01 00:00:00,2025-04-01 00:00:00,CA,Mobile,Regular,Social,2025-06-11 03:46:13.487281,2025-06-11,2025-06-11 03:46:13.487281,2025-06-11,2025-06-11,3,1,225.150,87.920,225.15,0.0,453,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00001715,2025-04-22 15:22:05,2025-04-22 15:22:05,2025-04-22,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,VIP,Social,2025-06-14 21:27:14.194572,2025-06-14,2025-06-14 21:27:14.194572,2025-06-14,2025-06-14,5,1,28.390,14.720,28.39,0.0,450,1 Order,Tier 1: Low Value,Single Purchaser
USR-00023093,2025-04-23 10:39:53,2025-04-23 10:39:53,2025-04-23,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,VIP,Direct,2025-05-06 02:51:04.768976,2025-05-06,2025-05-24 05:24:44.787091,2025-05-24,2025-05-24,5,2,413.550,177.690,206.775,18.0,471,2-3 Orders,Tier 3: High Value,Churned Repeat
USR-00004703,2025-04-23 20:58:31,2025-04-23 20:58:31,2025-04-23,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Bargain,Organic Search,2025-09-26 15:17:02.397742,2025-09-26,2025-09-26 15:17:02.397742,2025-09-26,2025-09-26,2,1,109.320,61.950,109.32,0.0,346,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00029573,2025-04-24 07:31:50,2025-04-24 07:31:50,2025-04-24,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Regular,Organic Search,2025-06-20 04:31:25.337998,2025-06-20,2025-06-20 04:31:25.337998,2025-06-20,2025-06-20,4,1,109.320,58.720,109.32,0.0,444,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00004776,2025-04-26 11:54:33,2025-04-26 11:54:33,2025-04-26,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Mobile,Regular,Email,2025-12-25 01:56:11.292983,2025-12-25,2025-12-25 01:56:11.292983,2025-12-25,2025-12-25,4,1,56.320,30.650,56.32,0.0,256,1 Order,Tier 1: Low Value,Single Purchaser
USR-00001775,2025-04-26 13:23:50,2025-04-26 13:23:50,2025-04-26,2025-04-01 00:00:00,2025-04-01 00:00:00,DE,Mobile,VIP,Paid Search,2025-09-12 11:31:37.025899,2025-09-12,2025-11-24 02:24:18.976731,2025-11-24,2025-11-24,8,2,949.830,496.600,474.915,73.0,287,2-3 Orders,Tier 4: VIP,Churned Repeat
USR-00027086,2025-04-28 12:26:59,2025-04-28 12:26:59,2025-04-28,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Regular,Direct,2025-12-28 19:48:52.633978,2025-12-28,2025-12-28 19:48:52.633978,2025-12-28,2025-12-28,3,1,158.020,73.520,158.02,0.0,253,1 Order,Tier 2: Mid Value,Single Purchaser
USR-00014170,2025-04-29 08:00:56,2025-04-29 08:00:56,2025-04-29,2025-04-01 00:00:00,2025-04-01 00:00:00,US,Desktop,Regular,Social,2025-10-02 10:17:35.103439,2025-10-02,2025-10-02 10:17:35.103439,2025-10-02,2025-10-02,4,1,379.410,137.880,379.41,0.0,340,1 Order,Tier 3: High Value,Single Purchaser
USR-00027307,2025-05-02 12:40:15,2025-05-02 12:40:15,2025-05-02,2025-05-01 00:00:00,2025-05-01 00:00:00,US,Desktop,Regular,Organic Search,2025-11-25 06:44:03.056478,2025-11-25,2025-11-25 06:44:03.056478,2025-11-25,2025-11-25,5,1,305.240,136.100,305.24,0.0,286,1 Order,Tier 3: High Value,Single Purchaser
USR-00027724,2025-05-05 19:00:19,2025-05-05 19:00:19,2025-05-05,2025-05-01 00:00:00,2025-05-01 00:00:00,US,Mobile,VIP,Paid Search,2025-11-08 23:53:32.21336,2025-11-08,2025-11-08 23:53:32.21336,2025-11-08,2025-11-08,4,1,343.890,183.480,343.89,0.0,303,1 Order,Tier 3: High Value,Single Purchaser
USR-00013425,2025-05-07 09:46:16,2025-05-07 09:46:16,2025-05-07,2025-05-01 00:00:00,2025-05-01 00:00:00,UK,Desktop,VIP,Direct,2025-10-11 15:37:19.966561,2025-10-11,2025-10-16 05:17:15.591267,2025-10-16,2025-10-16,6,2,359.480,184.330,179.74,5.0,326,2-3 Orders,Tier 3: High Value,Churned Repeat
